year,수익률,종목명
2012,31.74880752323821,샘표
2013,16.05591400414399,샘표
2014,10.229466852205471,샘표
2015,59.13384489031357,샘표
2016,1.5977947985021723,샘표
2017,-37.461840935842375,샘표
2018,-1.1782885389180042,샘표
2019,15.435118955123993,샘표
2020,15.027845245614579,샘표
2021,7.37106462303232,샘표
2022,-14.647436995710805,샘표
2016,,샘표식품
2017,-0.8428022947142844,샘표식품
2018,-1.1010255100394106,샘표식품
2019,-12.665538131808486,샘표식품
2020,28.845963433961796,샘표식품
2021,27.934666308321866,샘표식품
2022,-13.548452507536723,샘표식품
2010,,서연
2011,42.105557910840474,서연
2012,-9.066710786319499,서연
2013,59.05326033417984,서연
2014,97.58587611175867,서연
2015,13.74229124442845,서연
2016,-13.01999540673372,서연
2017,-17.91525243238886,서연
2018,-43.42716231114395,서연
2019,-27.407724435998148,서연
2020,68.39852955140967,서연
2021,119.3824501637466,서연
2022,-21.416318793537425,서연
2014,,서연이화
2015,-28.727521077969374,서연이화
2016,2.004635594304105,서연이화
2017,-6.2351927740594615,서연이화
2018,-46.63839423957793,서연이화
2019,-19.651667100828906,서연이화
2020,-25.0216592983457,서연이화
2021,91.23999452853417,서연이화
2022,-15.524865794315657,서연이화
2010,,서울도시가스
2011,2.716201183693334,서울도시가스
2012,6.545424989332083,서울도시가스
2013,101.78400421877511,서울도시가스
2014,21.306177295681138,서울도시가스
2015,3.548772435673886,서울도시가스
2016,-37.40066853774567,서울도시가스
2017,3.677715255285441,서울도시가스
2018,2.022290281695982,서울도시가스
2019,-13.361571703035114,서울도시가스
2020,-2.6033791579182397,서울도시가스
2021,74.62629483788605,서울도시가스
2022,38.876486851007684,서울도시가스
2010,,서울식품공업
2011,-11.825214109640413,서울식품공업
2012,1.7877223541480136,서울식품공업
2013,20.34219834502089,서울식품공업
2014,-6.311153940825276,서울식품공업
2015,62.1960259661424,서울식품공업
2016,-1.3785860019538965,서울식품공업
2017,37.69287172606111,서울식품공업
2018,6.509232864225201,서울식품공업
2019,-18.310612628359703,서울식품공업
2020,-8.098916041667415,서울식품공업
2021,106.36035738701995,서울식품공업
2022,-16.711239806700064,서울식품공업
2010,,서원
2011,13.098873933159227,서원
2012,-7.377233300120856,서원
2013,-29.26712448126446,서원
2014,-33.19403075355207,서원
2015,-14.381046517794505,서원
2016,59.529178610255244,서원
2017,-23.04315133121587,서원
2018,-18.849554448462936,서원
2019,10.804476856329526,서원
2020,145.44655653655036,서원
2021,-21.134252085533767,서원
2022,-21.528803363212067,서원
2010,,서흥
2011,50.58705091643856,서흥
2012,39.93080437119312,서흥
2013,100.93424352886773,서흥
2014,51.151596601536184,서흥
2015,4.211401712563512,서흥
2016,-13.335446637916304,서흥
2017,-15.099358581685053,서흥
2018,-12.987886219961764,서흥
2019,-0.5595586441833778,서흥
2020,57.25351239629399,서흥
2021,7.308830275712008,서흥
2022,-21.442613629052797,서흥
2010,,선도전기
2011,-16.391281867505636,선도전기
2012,29.363800904977367,선도전기
2013,-7.783630007656351,선도전기
2014,-5.826743649039734,선도전기
2015,-3.6988476419089755,선도전기
2016,36.76397973677312,선도전기
2017,5.73585826720886,선도전기
2018,45.11525722990564,선도전기
2019,-23.799407839798427,선도전기
2020,-31.10598653048927,선도전기
2021,47.247173521841134,선도전기
2022,-23.303354453706426,선도전기
2011,,선진
2012,5.430046819477341,선진
2013,101.70246089190348,선진
2014,79.55951548149041,선진
2015,-9.32716656081859,선진
2016,-5.656262414710755,선진
2017,28.606329175536626,선진
2018,-13.92717223744161,선진
2019,-22.155130562542556,선진
2020,-15.746368749088314,선진
2021,68.00650829808004,선진
2022,-29.40736502929323,선진
2010,,성문전자
2011,29.439657704177847,성문전자
2012,-19.46408950927746,성문전자
2013,-14.615885228003,성문전자
2014,-21.868258149246678,성문전자
2015,29.64467936472697,성문전자
2016,261.1438909162445,성문전자
2017,-51.92347995977234,성문전자
2018,-16.8729707332268,성문전자
2019,-0.31330991554457954,성문전자
2020,-31.37351250183922,성문전자
2021,33.01831600738039,성문전자
2022,0.09461029934605403,성문전자
2010,,성보화학
2011,-19.592813708466792,성보화학
2012,6.105083841660153,성보화학
2013,13.74120787272728,성보화학
2014,32.402430608914344,성보화학
2015,53.55230020852435,성보화학
2016,5.900546995104516,성보화학
2017,2.814750563787527,성보화학
2018,-0.7575047197359686,성보화학
2019,-18.549039305797155,성보화학
2020,-17.243424609631642,성보화학
2021,11.175139611014817,성보화학
2022,-17.37152288645123,성보화학
2010,,성신양회
2011,-41.241911777800766,성신양회
2012,16.150992826959044,성신양회
2013,56.06127434382431,성신양회
2014,70.05956696857713,성신양회
2015,31.05551055833462,성신양회
2016,-26.196397500644142,성신양회
2017,-28.729640876462913,성신양회
2018,36.96610223384054,성신양회
2019,2.7587077950355976,성신양회
2020,-28.971462882087096,성신양회
2021,61.038529836388264,성신양회
2022,31.114207225659605,성신양회
2010,,성안
2011,108.52645639892246,성안
2012,48.36699935090512,성안
2013,-24.16088597377093,성안
2014,-18.0122769648847,성안
2015,41.36510736294745,성안
2016,5.324576493893263,성안
2017,-24.96279488798897,성안
2018,-4.6799842257415065,성안
2019,-21.78304826346854,성안
2020,-21.216804217430386,성안
2021,79.07262313860252,성안
2022,-0.12128159334333644,성안
2010,,성창기업지주
2011,-28.98566703479284,성창기업지주
2012,60.314057456258105,성창기업지주
2013,4.7626084557320425,성창기업지주
2014,6.472975203916431,성창기업지주
2015,44.75701803888663,성창기업지주
2016,15.697315330938366,성창기업지주
2017,-15.952094487451063,성창기업지주
2018,-10.017716983021819,성창기업지주
2019,-27.85604567059037,성창기업지주
2020,-14.33908505872502,성창기업지주
2021,60.13290265312161,성창기업지주
2022,-7.543817777368966,성창기업지주
2010,,세기상사
2011,-3.317949256795538,세기상사
2012,-5.448685794542529,세기상사
2013,-3.7831717717881186,세기상사
2014,5.190605929309466,세기상사
2015,62.12380328194418,세기상사
2016,24.374212027970277,세기상사
2017,20.609100956407957,세기상사
2018,11.108725292804976,세기상사
2019,-22.403201042938136,세기상사
2020,-66.41504241241007,세기상사
2021,-70.80951827126609,세기상사
2022,70.75277793248947,세기상사
2010,,세방
2011,3.949914891045947,세방
2012,-1.3520141867163105,세방
2013,16.796364884917136,세방
2014,4.875896062658924,세방
2015,-0.7273470429153828,세방
2016,-16.31894593436082,세방
2017,-8.689762090820896,세방
2018,-11.650331324806174,세방
2019,-1.3813656108431216,세방
2020,-23.201144033031408,세방
2021,37.768682150195446,세방
2022,-15.118261240144903,세방
2010,,세방전지
2011,45.51219948365597,세방전지
2012,14.18778696278833,세방전지
2013,10.345873010654882,세방전지
2014,-8.891676526947357,세방전지
2015,-8.61470969916387,세방전지
2016,-8.934661653505838,세방전지
2017,-5.720330661991735,세방전지
2018,-6.281548596736231,세방전지
2019,19.487084230869513,세방전지
2020,-22.439314413324883,세방전지
2021,177.74907562173934,세방전지
2022,-26.573591685830667,세방전지
2018,,세아제강
2019,4.691736793093781,세아제강
2020,-1.7226474087533639,세아제강
2021,62.26406672448095,세아제강
2022,-0.006542691961308744,세아제강
2011,,세아특수강
2012,-39.51535467467675,세아특수강
2013,5.451759569851955,세아특수강
2014,12.292465729435431,세아특수강
2015,-23.010905547127514,세아특수강
2016,-6.5978697471463565,세아특수강
2017,12.751336494052845,세아특수강
2018,-18.925790543671727,세아특수강
2019,-18.87072574173062,세아특수강
2020,-22.858043767881718,세아특수강
2021,38.178513907630716,세아특수강
2022,-0.4983483187854132,세아특수강
2010,,세아홀딩스
2011,72.038468317173,세아홀딩스
2012,-20.521448367273166,세아홀딩스
2013,-8.282863703465305,세아홀딩스
2014,43.09754134675181,세아홀딩스
2015,24.788216370351556,세아홀딩스
2016,-25.49977934376555,세아홀딩스
2017,13.385775817961454,세아홀딩스
2018,-11.877597076531233,세아홀딩스
2019,-31.567651386059794,세아홀딩스
2020,-20.60672738498305,세아홀딩스
2021,39.66147666214614,세아홀딩스
2022,6.447828993102167,세아홀딩스
2010,,세우글로벌
2011,-13.507242159978617,세우글로벌
2012,118.6690503917291,세우글로벌
2013,-20.416370150745557,세우글로벌
2014,-8.219998995749966,세우글로벌
2015,36.335470257183,세우글로벌
2016,42.38617210188404,세우글로벌
2017,-7.213076313149269,세우글로벌
2018,-16.437672217707224,세우글로벌
2019,6.947887064946023,세우글로벌
2020,16.083234817258017,세우글로벌
2021,21.461283408745334,세우글로벌
2022,-42.55000818260992,세우글로벌
2010,,세원정공
2011,31.89549924616475,세원정공
2012,9.000508638317184,세원정공
2013,80.07029056718392,세원정공
2014,26.624482205067366,세원정공
2015,-12.018292146688959,세원정공
2016,-25.283839880100444,세원정공
2017,-8.399609692451026,세원정공
2018,-36.52026693577013,세원정공
2019,-28.13809955882953,세원정공
2020,0.3221172022684238,세원정공
2021,0.0,세원정공
2022,0.0,세원정공
2010,,세이브존I&C
2011,-6.509256291993893,세이브존I&C
2012,12.003327587241962,세이브존I&C
2013,42.88569970746923,세이브존I&C
2014,67.39669748191122,세이브존I&C
2015,-1.2776935780882348,세이브존I&C
2016,-12.27219468711731,세이브존I&C
2017,-6.3643354909832865,세이브존I&C
2018,-18.698892444029834,세이브존I&C
2019,-12.591974335798472,세이브존I&C
2020,-29.195080321793,세이브존I&C
2021,34.54260160050211,세이브존I&C
2022,-11.276488478146296,세이브존I&C
2010,,세종공업
2011,40.210141852503114,세종공업
2012,-18.196652828907855,세종공업
2013,13.63504062376979,세종공업
2014,15.731229209111742,세종공업
2015,-32.03093906604653,세종공업
2016,-10.242159857443124,세종공업
2017,-12.585363720400732,세종공업
2018,-19.02298877488422,세종공업
2019,-18.50004249171412,세종공업
2020,7.598536595703043,세종공업
2021,55.08730105325217,세종공업
2022,-22.615194219665824,세종공업
2015,,세진중공업
2016,6.261478731188319,세진중공업
2017,-0.5710720264785252,세진중공업
2018,25.674503809230952,세진중공업
2019,11.749078738066077,세진중공업
2020,29.73941037996095,세진중공업
2021,55.210567936759425,세진중공업
2022,7.610710587450553,세진중공업
2010,,세하
2011,-15.142309274092957,세하
2012,-50.96292501544348,세하
2013,-13.848749361904355,세하
2014,-53.287109435073376,세하
2015,-15.424030747652552,세하
2016,-10.128116316559332,세하
2017,16.6861151406954,세하
2018,-26.237615815771555,세하
2019,22.75869821563692,세하
2020,-2.3870385806542105,세하
2021,10.82458920944136,세하
2022,-19.2728374289906,세하
2010,,셀트리온
2011,74.6913173779834,셀트리온
2012,5.518078298771023,셀트리온
2013,-1.182216965811067,셀트리온
2014,-2.26189241624436,셀트리온
2015,72.41997013734893,셀트리온
2016,48.36519942076629,셀트리온
2017,26.022234506315467,셀트리온
2018,125.01756644411475,셀트리온
2019,-29.697660026382188,셀트리온
2020,40.5019927935562,셀트리온
2021,8.388794838742664,셀트리온
2022,-36.63552048674351,셀트리온
2010,,송원산업
2011,35.7551558198552,송원산업
2012,-29.490409959716857,송원산업
2013,16.741829299051993,송원산업
2014,-29.018306994210608,송원산업
2015,21.163763783564484,송원산업
2016,82.2613787860947,송원산업
2017,6.070726447418351,송원산업
2018,22.266122063249494,송원산업
2019,-21.47068809520252,송원산업
2020,-30.31010900378662,송원산업
2021,41.702066035914264,송원산업
2022,7.382405938197545,송원산업
2010,,수산중공업
2011,56.766073882260336,수산중공업
2012,22.08627579788689,수산중공업
2013,-16.644810932544697,수산중공업
2014,-8.57675258388213,수산중공업
2015,50.886849461636395,수산중공업
2016,2.8254690918839698,수산중공업
2017,-21.196790898394326,수산중공업
2018,-1.044853883032959,수산중공업
2019,-0.17929984045267355,수산중공업
2020,18.076096424427824,수산중공업
2021,105.0806999011754,수산중공업
2022,-32.30670285500273,수산중공업
2011,,시디즈
2012,-17.791339963631724,시디즈
2013,15.597522015452391,시디즈
2014,-7.025377052393022,시디즈
2015,25.92883668763022,시디즈
2016,30.464600764423523,시디즈
2017,11.728885926925269,시디즈
2018,153.32847998140994,시디즈
2019,-25.897331255128954,시디즈
2020,17.1524455663951,시디즈
2021,36.910589153977334,시디즈
2022,-12.774527666532476,시디즈
2010,,신대양제지
2011,-7.735450937404586,신대양제지
2012,36.58001580424535,신대양제지
2013,20.50646239820033,신대양제지
2014,25.42443575500297,신대양제지
2015,8.675648580895379,신대양제지
2016,-28.947302810232543,신대양제지
2017,19.488795707993134,신대양제지
2018,141.86639838407785,신대양제지
2019,5.4293922113365145,신대양제지
2020,-20.998331951274917,신대양제지
2021,47.1176618885129,신대양제지
2022,9.795261651326182,신대양제지
2010,,신도리코
2011,-5.277167008906725,신도리코
2012,20.098625648346037,신도리코
2013,11.381416436713799,신도리코
2014,1.6295445569058264,신도리코
2015,-6.232922607646807,신도리코
2016,-19.671340219187925,신도리코
2017,12.890776571723418,신도리코
2018,-3.6313263262451656,신도리코
2019,-20.150196085155436,신도리코
2020,-40.75850314064643,신도리코
2021,20.804186386548153,신도리코
2022,1.42503137362322,신도리코
2010,,신라교역
2011,13.488459292869258,신라교역
2012,23.924160976318465,신라교역
2013,59.17613706886235,신라교역
2014,-9.335014582649471,신라교역
2015,-20.099974105567988,신라교역
2016,-23.24385156015364,신라교역
2017,-0.8818445544579112,신라교역
2018,-0.8288082808573072,신라교역
2019,-10.322656581539725,신라교역
2020,-26.441607239458133,신라교역
2021,22.8516446924909,신라교역
2022,3.270534661562108,신라교역
2010,,신성이엔지
2011,10.294443405729957,신성이엔지
2012,-52.041834443092384,신성이엔지
2013,-52.990347372602564,신성이엔지
2014,1.8275483898671396,신성이엔지
2015,8.9957355853437,신성이엔지
2016,59.749381445951165,신성이엔지
2017,-2.4088361210864884,신성이엔지
2018,-24.72787165580882,신성이엔지
2019,-27.08532809965384,신성이엔지
2020,60.75667376969616,신성이엔지
2021,56.87769741209221,신성이엔지
2022,-33.0550974801572,신성이엔지
2010,,신성통상
2011,12.780280493427764,신성통상
2012,102.30539870938004,신성통상
2013,-8.476187454940298,신성통상
2014,10.298654628673699,신성통상
2015,54.086148330103526,신성통상
2016,-21.66646419994557,신성통상
2017,-18.82911788648116,신성통상
2018,-2.8619150388574655,신성통상
2019,21.32284955926287,신성통상
2020,18.040725741890196,신성통상
2021,77.68577934175119,신성통상
2022,31.08639492487042,신성통상
2010,,신세계
2011,-16.09382799770295,신세계
2012,-32.99548878852544,신세계
2013,-0.5118025393874848,신세계
2014,-4.3530754223874535,신세계
2015,-0.1560193836839474,신세계
2016,-9.008747911054115,신세계
2017,8.65484516716557,신세계
2018,55.575765874279526,신세계
2019,-17.533868037318555,신세계
2020,-14.448568864806255,신세계
2021,13.684920628143505,신세계
2022,-6.235856216069902,신세계
2010,,신세계I&C
2011,-12.645179899807369,신세계I&C
2012,-2.329131835192033,신세계I&C
2013,33.7455489511191,신세계I&C
2014,22.64736048970246,신세계I&C
2015,50.030640606939116,신세계I&C
2016,-36.2653090991853,신세계I&C
2017,-8.119073679422662,신세계I&C
2018,78.98293332985847,신세계I&C
2019,-8.582195414822813,신세계I&C
2020,-4.159896507523242,신세계I&C
2021,52.3891781011407,신세계I&C
2022,-3.384479619168357,신세계I&C
2010,,신세계건설
2011,7.3533661469638245,신세계건설
2012,-4.580891057661773,신세계건설
2013,-21.356591690116932,신세계건설
2014,67.41778677620151,신세계건설
2015,222.8739094364649,신세계건설
2016,-23.53046657890382,신세계건설
2017,-23.160921554334422,신세계건설
2018,-6.230491204481858,신세계건설
2019,-10.678436996834185,신세계건설
2020,-18.420015950407443,신세계건설
2021,87.95610084748766,신세계건설
2022,-19.839301681205857,신세계건설
2011,,신세계인터내셔날
2012,-27.516907622551635,신세계인터내셔날
2013,-8.933648904077696,신세계인터내셔날
2014,14.34038438384202,신세계인터내셔날
2015,17.761148589463982,신세계인터내셔날
2016,-31.91830618685778,신세계인터내셔날
2017,-11.945528449189425,신세계인터내셔날
2018,123.98638075770782,신세계인터내셔날
2019,47.91425528141679,신세계인터내셔날
2020,-20.679311133022072,신세계인터내셔날
2021,6.39187234478753,신세계인터내셔날
2022,-25.210055467001425,신세계인터내셔날
2010,,신세계푸드
2011,6.30509279051934,신세계푸드
2012,3.451331207444719,신세계푸드
2013,5.737973960994958,신세계푸드
2014,-0.36051433577388714,신세계푸드
2015,82.37662018129635,신세계푸드
2016,-13.468022728944085,신세계푸드
2017,-1.20647569781136,신세계푸드
2018,-12.997569547421694,신세계푸드
2019,-34.10365860941397,신세계푸드
2020,-30.411947333475254,신세계푸드
2021,50.36605011828923,신세계푸드
2022,-9.336670765066756,신세계푸드
2013,,신송홀딩스
2014,12.489279440166712,신송홀딩스
2015,0.4353695961002879,신송홀딩스
2016,-13.430930952855757,신송홀딩스
2017,-27.44465323316536,신송홀딩스
2018,-3.5604756845169283,신송홀딩스
2019,-18.66898186585445,신송홀딩스
2020,-19.734698579954756,신송홀딩스
2021,37.90520035396501,신송홀딩스
2022,6.548703859483362,신송홀딩스
2010,,신영와코루
2011,-3.3350305014146153,신영와코루
2012,-1.8502721836920366,신영와코루
2013,4.710206077985846,신영와코루
2014,11.737317303023298,신영와코루
2015,29.48385221872025,신영와코루
2016,6.402232846596645,신영와코루
2017,6.611073603444106,신영와코루
2018,-16.92437176879047,신영와코루
2019,-14.916295192752704,신영와코루
2020,-20.427062333818736,신영와코루
2021,20.768485659307,신영와코루
2022,10.011317642093974,신영와코루
2010,,신영증권
2011,-12.160590376347303,신영증권
2012,-6.195746595589102,신영증권
2013,22.053922144178383,신영증권
2014,31.940355366427653,신영증권
2015,14.639291105534324,신영증권
2016,-8.14316534905698,신영증권
2017,7.086146278604777,신영증권
2018,5.778143739276409,신영증권
2019,-0.8416795392810594,신영증권
2020,-16.990216635621003,신영증권
2021,26.752147916552538,신영증권
2022,2.1287178026445863,신영증권
2010,,신원
2011,-17.877455785959604,신원
2012,7.077728767593006,신원
2013,-6.892397267943117,신원
2014,58.677273474257,신원
2015,0.7162788983799961,신원
2016,-13.743938203239114,신원
2017,8.477114283035903,신원
2018,21.659317983403746,신원
2019,-6.058682300509788,신원
2020,-29.898286025372713,신원
2021,37.823490724598344,신원
2022,0.5762906575268012,신원
2010,,신풍제약
2011,34.92331433602871,신풍제약
2012,28.96264659250436,신풍제약
2013,13.499369804589477,신풍제약
2014,-12.139049960566073,신풍제약
2015,10.526128087047582,신풍제약
2016,38.58233764240988,신풍제약
2017,-3.5101939263981086,신풍제약
2018,29.526651945307435,신풍제약
2019,-14.515968536584968,신풍제약
2020,872.0629704636713,신풍제약
2021,5.7359371599295494,신풍제약
2022,-56.666889506473495,신풍제약
2010,,신풍제지
2011,-23.39155646063249,신풍제지
2012,-12.967141215376321,신풍제지
2013,7.180012178850581,신풍제지
2014,0.7521904455533246,신풍제지
2015,10.77087798994496,신풍제지
2016,-14.309498025107603,신풍제지
2017,33.88905890157707,신풍제지
2018,15.493825262930837,신풍제지
2019,14.894284216222964,신풍제지
2020,31.46252728595682,신풍제지
2021,68.80200453857792,신풍제지
2022,-33.44037870899065,신풍제지
2010,,신한지주
2011,2.9381446442841463,신한지주
2012,-15.760667502485848,신한지주
2013,5.352085682838048,신한지주
2014,14.000284479544689,신한지주
2015,-10.962224968249057,신한지주
2016,-2.7758739101953034,신한지주
2017,20.157489312592467,신한지주
2018,-7.957843453191538,신한지주
2019,-3.8925222401074433,신한지주
2020,-26.855950265142237,신한지주
2021,18.793650793650784,신한지주
2022,3.62575599876227,신한지주
2010,,신흥
2011,-7.3772969830230295,신흥
2012,-13.389340252669191,신흥
2013,-14.633211758330688,신흥
2014,8.261792514275768,신흥
2015,41.84030070859548,신흥
2016,1.5462229110423165,신흥
2017,-1.3343310829024624,신흥
2018,-0.24512888447313363,신흥
2019,-8.481846360002477,신흥
2020,-1.24677115651739,신흥
2021,51.24617892383565,신흥
2022,12.390203535714384,신흥
2010,,쌍방울
2011,-1.7339431053385201,쌍방울
2012,21.19764690861352,쌍방울
2013,-22.26986535124268,쌍방울
2014,-9.444384144786888,쌍방울
2015,133.4871384080623,쌍방울
2016,32.30236137687004,쌍방울
2017,-34.29809630839049,쌍방울
2018,-22.10935254788533,쌍방울
2019,-11.772499417071403,쌍방울
2020,-26.367713017733884,쌍방울
2021,-7.322428763190125,쌍방울
2022,-7.674254658050139,쌍방울
2010,,쌍용자동차
2011,-36.21710652741908,쌍용자동차
2012,-22.82792798444262,쌍용자동차
2013,24.653858549930206,쌍용자동차
2014,12.572556339111095,쌍용자동차
2015,5.954987951650215,쌍용자동차
2016,-15.917568156242046,쌍용자동차
2017,-11.118659188803647,쌍용자동차
2018,-28.81338172275152,쌍용자동차
2019,-20.07990636499176,쌍용자동차
2020,-23.649256708959577,쌍용자동차
2021,-3.587944282656741,쌍용자동차
2022,0.0,쌍용자동차
2010,,써니전자
2011,-42.70087383541744,써니전자
2012,550.3387533804338,써니전자
2013,21.539998466112543,써니전자
2014,-31.186147215210337,써니전자
2015,-9.362594198258044,써니전자
2016,96.11896387308236,써니전자
2017,-27.27237686293179,써니전자
2018,-17.29478565335747,써니전자
2019,11.591859262259007,써니전자
2020,23.222392228762057,써니전자
2021,-5.570381773710842,써니전자
2022,5.255142059510809,써니전자
2010,,씨아이테크
2011,-50.01677214088208,씨아이테크
2012,65.49364930188055,씨아이테크
2013,-38.330344002045926,씨아이테크
2014,-36.74932093412554,씨아이테크
2015,33.45995083457567,씨아이테크
2016,-4.440175200114993,씨아이테크
2017,-24.991053034465928,씨아이테크
2018,-5.150760742720417,씨아이테크
2019,-29.557896616914025,씨아이테크
2020,-32.43734647918306,씨아이테크
2021,19.601017306888146,씨아이테크
2022,3.9049485382733007,씨아이테크
2014,,씨에스윈드
2015,5.798614147013437,씨에스윈드
2016,-27.412024359324818,씨에스윈드
2017,8.188190558531684,씨에스윈드
2018,35.77765274773586,씨에스윈드
2019,11.36633641330318,씨에스윈드
2020,102.3394078554138,씨에스윈드
2021,125.1342357713868,씨에스윈드
2022,-22.505878265806523,씨에스윈드
2010,,아남전자
2011,-12.250680550167125,아남전자
2012,71.35516527341052,아남전자
2013,-12.77544199099755,아남전자
2014,22.385229052981327,아남전자
2015,50.60087565928353,아남전자
2016,11.272736909831927,아남전자
2017,101.16445526786495,아남전자
2018,24.670537896108225,아남전자
2019,-20.960670318884024,아남전자
2020,-26.26984190100522,아남전자
2021,49.84111699566682,아남전자
2022,-19.505867182075242,아남전자
2010,,아모레퍼시픽
2011,17.54453012232371,아모레퍼시픽
2012,-1.0611054043257462,아모레퍼시픽
2013,-14.94726543791456,아모레퍼시픽
2014,78.61487231468622,아모레퍼시픽
2015,111.83231879016029,아모레퍼시픽
2016,7.075116454213282,아모레퍼시픽
2017,-22.431849276662554,아모레퍼시픽
2018,-9.628828154232316,아모레퍼시픽
2019,-34.98623506846392,아모레퍼시픽
2020,0.7258717740069143,아모레퍼시픽
2021,27.947125519913385,아모레퍼시픽
2022,-27.300670629191437,아모레퍼시픽
2010,,아모레퍼시픽그룹
2011,40.73341733415461,아모레퍼시픽그룹
2012,63.63492874054126,아모레퍼시픽그룹
2013,10.604687983588,아모레퍼시픽그룹
2014,104.28356884637067,아모레퍼시픽그룹
2015,95.44505082677081,아모레퍼시픽그룹
2016,-3.5785677027216356,아모레퍼시픽그룹
2017,-12.040987750197196,아모레퍼시픽그룹
2018,-17.609596086734857,아모레퍼시픽그룹
2019,-37.060882741774016,아모레퍼시픽그룹
2020,-17.31699322497987,아모레퍼시픽그룹
2021,4.989117223054529,아모레퍼시픽그룹
2022,-26.616579141030105,아모레퍼시픽그룹
2010,,아세아
2011,-12.57276043035528,아세아
2012,14.833654552882237,아세아
2013,73.87882580303639,아세아
2014,61.69874763938341,아세아
2015,-3.569741800501991,아세아
2016,-24.87344993416808,아세아
2017,4.249519805474877,아세아
2018,18.35976306575646,아세아
2019,-8.0935030470351,아세아
2020,-28.782991202346032,아세아
2021,45.47125926497837,아세아
2022,17.26439792937262,아세아
2013,,아세아시멘트
2014,29.089110475675795,아세아시멘트
2015,9.000249865416388,아세아시멘트
2016,-26.331614613061628,아세아시멘트
2017,4.115030577797896,아세아시멘트
2018,44.5017531132257,아세아시멘트
2019,-22.379687668134807,아세아시멘트
2020,-37.00174262357918,아세아시멘트
2021,92.55163814742507,아세아시멘트
2022,23.298208543016298,아세아시멘트
2010,,아세아제지
2011,-20.30856990245432,아세아제지
2012,23.77906069589639,아세아제지
2013,70.91516393565796,아세아제지
2014,15.7113324507826,아세아제지
2015,4.149378847720597,아세아제지
2016,-16.657271667449248,아세아제지
2017,-1.2931672217088575,아세아제지
2018,65.2374426780308,아세아제지
2019,7.327231767824283,아세아제지
2020,-11.410673363768398,아세아제지
2021,60.14244939297881,아세아제지
2022,-1.662452950073523,아세아제지
2010,,아시아나항공
2011,27.95229296210224,아시아나항공
2012,-25.597497812738347,아시아나항공
2013,-24.260712058855738,아시아나항공
2014,-6.731653820729544,아시아나항공
2015,32.52420533244409,아시아나항공
2016,-28.03580849819961,아시아나항공
2017,0.3790237207142555,아시아나항공
2018,-3.4837571073768947,아시아나항공
2019,16.056781516474537,아시아나항공
2020,-20.482020137761168,아시아나항공
2021,45.007253112764836,아시아나항공
2022,7.134308316789717,아시아나항공
2010,,아이마켓코리아
2011,-26.999614309707997,아이마켓코리아
2012,4.192278735550015,아이마켓코리아
2013,11.763198073210734,아이마켓코리아
2014,27.255159224859394,아이마켓코리아
2015,-9.862203398165581,아이마켓코리아
2016,-47.0612255367885,아이마켓코리아
2017,-22.929171928558546,아이마켓코리아
2018,-29.52734509961995,아이마켓코리아
2019,25.708067542213886,아이마켓코리아
2020,-12.212610198267315,아이마켓코리아
2021,17.738693241353243,아이마켓코리아
2022,-4.049108761851605,아이마켓코리아
2010,,아이에스동서
2011,84.13900836490083,아이에스동서
2012,-15.679389856858084,아이에스동서
2013,12.255472429516189,아이에스동서
2014,130.10443344586747,아이에스동서
2015,102.66190616135735,아이에스동서
2016,-24.013334838619503,아이에스동서
2017,-16.57534599191316,아이에스동서
2018,-21.357092443313775,아이에스동서
2019,3.5874460611258874,아이에스동서
2020,7.05363323555992,아이에스동서
2021,51.30843045532008,아이에스동서
2022,-3.284423609148168,아이에스동서
2010,,아이에이치큐
2011,71.17164088622296,아이에이치큐
2012,26.742110059325654,아이에이치큐
2013,-13.499970757148072,아이에이치큐
2014,12.423189791138922,아이에이치큐
2015,-0.2884399278443195,아이에이치큐
2016,-18.123088222698236,아이에이치큐
2017,-8.99814217358731,아이에이치큐
2018,10.583193260899959,아이에이치큐
2019,-11.763838594882525,아이에이치큐
2020,-21.078519036969247,아이에이치큐
2021,21.86746701972222,아이에이치큐
2022,-35.00236915002187,아이에이치큐
2010,,알루코
2011,-5.775547551869186,알루코
2012,-34.47446967274278,알루코
2013,-7.010820316306432,알루코
2014,4.9690818809013715,알루코
2015,165.9919045895685,알루코
2016,-9.373701210512708,알루코
2017,-24.513772130699518,알루코
2018,-15.862363283360947,알루코
2019,-28.55639333113844,알루코
2020,11.304760665972925,알루코
2021,56.76776388289972,알루코
2022,-13.58769183725228,알루코
2010,,에넥스
2011,-17.004459685570694,에넥스
2012,47.11515886680231,에넥스
2013,-5.762161962218437,에넥스
2014,177.19597186377206,에넥스
2015,176.0145955199898,에넥스
2016,-27.522967124020838,에넥스
2017,-30.516172054654646,에넥스
2018,-26.61617419197082,에넥스
2019,-18.67197502173752,에넥스
2020,-19.683321279018664,에넥스
2021,139.51953971170857,에넥스
2022,-19.174895160509497,에넥스
2010,,에스엘
2011,110.94390228921145,에스엘
2012,-26.35271693586815,에스엘
2013,-16.714213723017156,에스엘
2014,28.33005355777427,에스엘
2015,-8.51729280329312,에스엘
2016,-7.273435523123806,에스엘
2017,29.219397278701287,에스엘
2018,-3.5928461122556765,에스엘
2019,6.0333795596227535,에스엘
2020,-34.324466899224895,에스엘
2021,101.68548727942155,에스엘
2022,-9.38069203274564,에스엘
2010,,에스원
