,종목명,연도,누적수익률,종합등급,환경,사회,지배구조,코스피누적수익률,ROA,ROE,tobinQ
4225,웅진,2012,-58.0808736334772,3.0,2.0,3.0,3.0,-2.7295646259277606,-7.004811963999262,23.866438834246324,-0.3875742531811655
4226,웅진,2013,-91.51249329459982,,,,,-1.211480701073464,13.661051612624853,78.34296177581247,0.3373232609007585
4227,웅진,2014,-96.28780555775724,,,,,2.682664416041347,6.907690790375239,30.6126646898551,0.3418262163510014
4228,웅진,2015,-73.25613873388825,3.0,2.0,3.0,3.0,2.619180850599334,1.6967207291556037,5.7133337312822015,0.4233392947206877
4229,웅진,2016,15.855629264018978,3.0,3.0,3.0,3.0,0.2444370489387726,-4.108585375159571,-10.191839726749038,0.5426850401804811
4230,웅진,2017,-15.65962801651024,3.0,3.0,3.0,3.0,14.838077441389274,0.7838766732043692,2.08176062548953,0.4953508167655314
4231,웅진,2018,-0.5943076062587926,3.0,3.0,3.0,3.0,17.010851881707566,-13.589289857306444,-45.76267351564997,0.9026257870653956
4232,웅진,2019,-20.60063762063571,2.0,1.0,3.0,2.0,-8.843387933206737,-7.962912644926308,-86.13313971063975,0.5126932955029309
4233,웅진,2020,-61.93068578389226,3.0,1.0,3.0,4.0,-4.513590962862269,-2.3677005577987065,-13.605577023067047,0.4531055815478468
4234,웅진,2021,21.79287764666171,3.0,1.0,4.0,4.0,47.72737409420227,3.204717638067896,15.49179195918601,0.8816628480593433
4235,웅진씽크빅,2011,-29.0222694790669,4.0,4.0,4.0,4.0,np.NAN,8.522780572256664,18.4562540666092,1.4125252218063693
4236,웅진씽크빅,2012,-57.11223887817872,4.0,3.0,4.0,4.0,-2.7295646259277606,4.956752469062615,13.301326153430823,1.1553236941675558
4237,웅진씽크빅,2013,-55.56205574489752,3.0,2.0,4.0,4.0,-1.211480701073464,0.6766995571438466,1.541587247277768,1.0647718843406573
4238,웅진씽크빅,2014,-28.088079545439605,3.0,3.0,4.0,3.0,2.682664416041347,2.233799476513232,4.269863925120243,0.9083754727631306
4239,웅진씽크빅,2015,23.42488390518833,3.0,3.0,3.0,3.0,2.619180850599334,2.711221808211544,5.168269176828421,1.25106710735613
4240,웅진씽크빅,2016,58.64103982512232,3.0,2.0,3.0,3.0,0.2444370489387726,4.658434109793583,8.429765244252632,1.407672622089268
4241,웅진씽크빅,2017,-12.521337133425217,3.0,2.0,3.0,3.0,14.838077441389274,4.670135323076871,8.230865168988828,0.8863575023246018
4242,웅진씽크빅,2018,-47.94526870982132,3.0,2.0,3.0,3.0,17.010851881707566,3.4187131446320698,7.001316861605266,0.5657249709521175
4243,웅진씽크빅,2019,-54.441954920281546,3.0,1.0,3.0,4.0,-8.843387933206737,-6.138547273100299,-31.923964992031053,0.6934134375541992
4244,웅진씽크빅,2020,-47.968339791916215,3.0,1.0,3.0,3.0,-4.513590962862269,0.0537346343491195,0.0955156567784461,0.8270146883595332
4245,웅진씽크빅,2021,12.24045641095508,4.0,3.0,5.0,4.0,47.72737409420227,5.725022376722342,11.826339384355093,1.0809730276974308
4246,원림,2011,-8.609022938172151,,2.0,,,np.NAN,3.20966856964313,4.921191441954126,0.3375314671544032
4247,원림,2012,28.010652423547544,3.0,3.0,3.0,3.0,-2.7295646259277606,2.7904402642072497,3.9721023581338506,0.487720641749307
4248,원림,2013,42.05208606881601,3.0,2.0,3.0,3.0,-1.211480701073464,6.786878706049239,9.385309066248922,0.3394484829965635
4249,원림,2014,28.78514390444589,3.0,2.0,3.0,3.0,2.682664416041347,4.109191501871496,5.473573475608159,0.4123173626565141
4250,원림,2015,70.06320836111648,3.0,2.0,3.0,3.0,2.619180850599334,3.857728204639682,5.039406055959472,0.5192494864057645
4251,원림,2016,29.40402456911444,3.0,2.0,3.0,3.0,0.2444370489387726,7.375582984977826,9.598207696340994,0.4836102109902502
4252,원림,2017,1.2436997112037274,3.0,3.0,3.0,3.0,14.838077441389274,3.738169540597301,4.868301122547595,0.467517875040821
4253,원림,2018,-5.601485160800723,3.0,2.0,3.0,3.0,17.010851881707566,0.3068042235564994,0.4088472566451896,0.4218489195694139
4254,원림,2019,-25.455947329239493,2.0,1.0,2.0,3.0,-8.843387933206737,2.6661990062196463,3.738024614044878,0.3390262558328515
4255,원림,2020,-20.06291041577168,2.0,1.0,3.0,2.0,-4.513590962862269,10.322808751610935,13.72238125256828,0.2797130795099831
4256,원림,2021,31.11466467156561,2.0,1.0,3.0,3.0,47.72737409420227,1.5998485599607777,2.011441872946176,0.3780428728442484
4257,웰바이오텍,2011,-67.85568773058368,,,,,np.NAN,-15.13530173375105,-27.143707770557786,0.3350040291936424
4258,웰바이오텍,2012,-65.91766586258001,,,,,-2.7295646259277606,2.756649306717094,4.727998253709957,0.4707130609714485
4259,웰바이오텍,2013,0.3782819426987993,,,,,-1.211480701073464,3.9304791820341576,5.9145563125496095,0.4174660068828149
4260,웰바이오텍,2014,36.03358480070356,,,,,2.682664416041347,-10.9945754488404,-19.175285049867195,0.7725573917792915
4261,웰바이오텍,2015,72.32395501592602,,,,,2.619180850599334,0.9405292103693784,1.5195595494614376,0.9232771927063596
4262,웰바이오텍,2016,21.31557398064907,,,,,0.2444370489387726,-4.104383496662352,-7.257011671541733,1.013925065370079
4263,웰바이오텍,2017,9.78114795341063,,,,,14.838077441389274,-10.048751091728684,-32.56280438656317,1.4388466590463058
4264,웰바이오텍,2018,153.32968411224002,3.0,2.0,3.0,3.0,17.010851881707566,-14.67053630214083,-21.34420498867977,1.622007388189099
4265,웰바이오텍,2019,42.20329386501693,2.0,1.0,2.0,2.0,-8.843387933206737,-13.814133707967194,-21.884466465005783,1.7398040618356458
4266,웰바이오텍,2020,-58.88398365469985,3.0,1.0,3.0,3.0,-4.513590962862269,-95.63534839847004,-347.9921030145296,5.0812504330348025
4267,웰바이오텍,2021,-26.324892073424543,3.0,1.0,3.0,3.0,47.72737409420227,-14.347969495276804,-58.942324524826105,4.066042804016138
4268,윌비스,2011,51.05721587643297,3.0,3.0,3.0,,np.NAN,,,0.4402291007840064
4269,윌비스,2012,291.5906477751797,3.0,3.0,3.0,3.0,-2.7295646259277606,,,1.0260034203647983
4270,윌비스,2013,61.74893398717336,3.0,3.0,3.0,3.0,-1.211480701073464,-1.3781439550700851,-2.759646833458089,0.6254269821436113
4271,윌비스,2014,-43.44566247755497,3.0,3.0,3.0,3.0,2.682664416041347,2.0408586304682568,3.945111569329719,0.577773984101103
4272,윌비스,2015,28.980366318454955,3.0,3.0,3.0,3.0,2.619180850599334,1.3743190640505218,3.123344391447884,0.7397134670411561
4273,윌비스,2016,100.78809105420636,3.0,3.0,3.0,3.0,0.2444370489387726,1.161149496141569,2.8479815260459795,1.1113856963128654
4274,윌비스,2017,39.12383841048042,3.0,4.0,3.0,3.0,14.838077441389274,0.2118336689433946,0.4948972638280969,0.999811299855602
4275,윌비스,2018,-37.07854460101455,3.0,3.0,3.0,3.0,17.010851881707566,-2.1721010708834374,-5.013025289231156,0.6707810418717144
4276,윌비스,2019,-47.72046599103684,2.0,1.0,2.0,2.0,-8.843387933206737,-12.984878276675952,-35.82911088493733,0.7306308118318746
4277,윌비스,2020,-15.810594355380136,2.0,1.0,2.0,2.0,-4.513590962862269,-0.859943847918289,-2.470496604255076,0.7680011275970813
4278,윌비스,2021,57.37671155426263,2.0,1.0,1.0,4.0,47.72737409420227,-2.901348107687853,-7.707958738794919,1.207340585903871
4279,유나이티드,2011,10.011794482745318,3.0,2.0,3.0,,np.NAN,10.03006574216174,15.09136778637828,
4280,유나이티드,2012,6.30083610752028,3.0,3.0,3.0,3.0,-2.7295646259277606,10.767504641463988,15.131731059152145,
4281,유나이티드,2013,78.17429430149727,3.0,3.0,3.0,3.0,-1.211480701073464,6.305804775498085,8.62870927516622,
4282,유나이티드,2014,84.510327150463,3.0,3.0,3.0,3.0,2.682664416041347,8.511868484274464,11.418639377452257,
4283,유나이티드,2015,64.87538990081221,3.0,4.0,3.0,3.0,2.619180850599334,9.423259424963266,12.629410092850046,
4284,유나이티드,2016,62.20779470603224,3.0,4.0,3.0,3.0,0.2444370489387726,8.331365759206518,11.000668717758623,
4285,유나이티드,2017,8.102851568206892,3.0,3.0,3.0,3.0,14.838077441389274,10.483078057451667,13.815667385692414,
4286,유나이티드,2018,40.03877103069762,3.0,3.0,4.0,3.0,17.010851881707566,10.489142846237623,13.86210491153351,
4287,유나이티드,2019,4.866057416181091,4.0,3.0,5.0,3.0,-8.843387933206737,9.333294652393228,12.119195825930314,
4288,유나이티드,2020,28.621988277936204,3.0,3.0,4.0,3.0,-4.513590962862269,7.529928523301897,9.611454602982851,
4289,유나이티드,2021,135.0818847663167,3.0,2.0,3.0,4.0,47.72737409420227,7.538494761533735,9.52706954946926,
4290,유니드,2011,40.84874874053202,3.0,2.0,3.0,3.0,np.NAN,,,inf
4291,유니드,2012,-6.406856139243555,3.0,3.0,3.0,4.0,-2.7295646259277606,,,inf
4292,유니드,2013,-22.79393402741633,3.0,3.0,3.0,3.0,-1.211480701073464,4.078170029880189,7.26753404596689,0.6611190126264607
4293,유니드,2014,47.63189817295619,3.0,3.0,3.0,3.0,2.682664416041347,5.496670684854065,8.630677564834144,0.7499668232232243
4294,유니드,2015,37.152309948657326,3.0,2.0,3.0,4.0,2.619180850599334,6.835859605805716,11.672628969972669,0.7224754742585503
4295,유니드,2016,1.367804869634659,3.0,2.0,3.0,4.0,0.2444370489387726,4.630696132788614,7.67297626650487,0.6561480819301965
4296,유니드,2017,-4.899852919884018,3.0,3.0,3.0,3.0,14.838077441389274,3.6910083422886624,6.325975917320529,0.6378772359351584
4297,유니드,2018,3.743442622950832,3.0,2.0,3.0,3.0,17.010851881707566,3.235458759614443,5.488580746123599,0.6487032171701489
4298,유니드,2019,1.0261085928058966,3.0,3.0,2.0,3.0,-8.843387933206737,6.268369895061494,9.518161533064283,0.6001657152014876
4299,유니드,2020,-10.273366944374128,3.0,3.0,3.0,3.0,-4.513590962862269,6.853913912874663,9.823340816848855,0.4786257986209691
4300,유니드,2021,94.00688449295151,4.0,3.0,4.0,4.0,47.72737409420227,13.5357750636929,18.369226376702525,0.8649350184534464
4301,유니온,2011,39.91779463774723,3.0,3.0,3.0,3.0,np.NAN,3.214271677605624,4.56899176630226,0.5457836367788296
4302,유니온,2012,-12.879442653694316,3.0,3.0,3.0,3.0,-2.7295646259277606,3.206607418807334,4.346024510405115,0.4293820191546356
4303,유니온,2013,-48.98111595465004,3.0,3.0,3.0,3.0,-1.211480701073464,-1.4064070255972356,-1.8831643002197915,0.3370564492183424
4304,유니온,2014,-15.80620701931531,3.0,3.0,3.0,3.0,2.682664416041347,2.082929963557801,2.821687474944178,0.5579404260818696
4305,유니온,2015,-0.9522456790699184,3.0,3.0,3.0,3.0,2.619180850599334,-1.979977217668516,-2.646415616982538,0.5442251900945098
4306,유니온,2016,-11.698366624001777,3.0,3.0,3.0,3.0,0.2444370489387726,0.1113347812690153,0.1463684116609638,0.512172246547468
4307,유니온,2017,-8.765788668319818,3.0,3.0,3.0,3.0,14.838077441389274,0.5144106114829955,0.8927425954917856,0.3037706310253367
4308,유니온,2018,5.060005834105152,3.0,2.0,3.0,3.0,17.010851881707566,-19.69052536173023,-40.98732484980152,0.4441190626186562
4309,유니온,2019,14.481877364596606,2.0,2.0,4.0,2.0,-8.843387933206737,-3.886330992949912,-8.85022605455478,0.4976948483287755
4310,유니온,2020,32.58094499764768,2.0,2.0,3.0,2.0,-4.513590962862269,4.355451772472787,8.770430348080145,0.4792865623113937
4311,유니온,2021,62.04362379561432,3.0,3.0,3.0,3.0,47.72737409420227,2.833227476396764,5.648992068664321,0.6538953052830353
4312,유니온머티리얼,2011,54.28026464233131,,3.0,,3.0,np.NAN,4.593593246722271,7.156290441698668,0.873670587760387
4313,유니온머티리얼,2012,93.43912789315966,3.0,3.0,3.0,3.0,-2.7295646259277606,4.402210422049224,7.205558950166374,1.1505973458084786
4314,유니온머티리얼,2013,12.655665510738334,3.0,2.0,3.0,3.0,-1.211480701073464,3.712539733335539,5.883117802369642,0.939982526007748
4315,유니온머티리얼,2014,-1.2484694013182307,3.0,2.0,3.0,3.0,2.682664416041347,2.423242993912839,3.8346062904354334,1.024985839580935
4316,유니온머티리얼,2015,13.060448710515216,3.0,2.0,3.0,4.0,2.619180850599334,3.4857322841821663,5.351257767846692,1.0372627936026944
4317,유니온머티리얼,2016,38.64333006783119,3.0,2.0,3.0,4.0,0.2444370489387726,4.59835455390283,6.705652205801986,1.2739698984926449
4318,유니온머티리얼,2017,19.83956355218328,3.0,3.0,3.0,4.0,14.838077441389274,-0.6008494789378257,-0.9261998943501194,1.256681296040874
4319,유니온머티리얼,2018,-22.9779832346428,3.0,2.0,3.0,3.0,17.010851881707566,-6.156745991639332,-11.309733225475028,1.2640919076411512
4320,유니온머티리얼,2019,-10.862405745535131,2.0,2.0,3.0,3.0,-8.843387933206737,1.2973375928856108,2.634191169037269,1.2080010310687117
4321,유니온머티리얼,2020,39.613294449717394,3.0,3.0,3.0,3.0,-4.513590962862269,-0.7447792539398275,-1.6517220567027142,1.597955474722256
4322,유니온머티리얼,2021,51.24131527436205,3.0,3.0,2.0,3.0,47.72737409420227,0.2911834562446394,0.6480042409669191,1.814260441805056
4323,유니켐,2011,29.417165335614715,,,,,np.NAN,14.315517148312134,91.93005099755128,3.726689873549956
4324,유니켐,2012,-41.44591070914701,3.0,2.0,3.0,3.0,-2.7295646259277606,-25.901509470413043,-210.0802501866877,2.062466620218113
4325,유니켐,2013,-61.1048438094243,3.0,2.0,3.0,3.0,-1.211480701073464,-88.85602045527082,296.7733787146181,-2.66034422607344
4326,유니켐,2014,-63.56983991880156,,,,,2.682664416041347,-30.394012087802707,-130.17836354518633,2.054919267814702
4327,유니켐,2015,-73.42528869065126,,,,,2.619180850599334,2.378334890702366,6.088258851760201,3.190666681972053
4328,유니켐,2016,-47.690691090637536,3.0,2.0,3.0,3.0,0.2444370489387726,2.613562301702955,6.14449490941337,3.025882780385272
4329,유니켐,2017,15.476467167403165,4.0,4.0,3.0,3.0,14.838077441389274,6.325235954395011,15.373790104661415,2.028753329787187
4330,유니켐,2018,38.1275064273545,3.0,4.0,3.0,3.0,17.010851881707566,9.873832618073871,18.630087085664027,1.3559879172765317
4331,유니켐,2019,29.8683425847748,3.0,3.0,2.0,4.0,-8.843387933206737,9.539603715044652,18.24575692290295,1.4893539474620363
4332,유니켐,2020,-3.578323590926158,3.0,3.0,2.0,3.0,-4.513590962862269,3.916557063974422,10.806317558932154,0.8847274154414502
4333,유니켐,2021,-22.005387494566207,3.0,2.0,2.0,4.0,47.72737409420227,1.0501728511083783,2.756372945687149,0.8481557289630098
4334,유니퀘스트,2011,-7.485418311651437,,2.0,,,np.NAN,,,inf
4335,유니퀘스트,2012,67.80844957050024,3.0,3.0,3.0,3.0,-2.7295646259277606,,,inf
4336,유니퀘스트,2013,336.893048249691,3.0,3.0,3.0,3.0,-1.211480701073464,11.984597844255203,17.869246025985085,1.270619020201358
4337,유니퀘스트,2014,100.32471914394674,3.0,3.0,3.0,3.0,2.682664416041347,6.303295311829584,8.915849063575509,0.8487537772181484
4338,유니퀘스트,2015,-34.336931749688425,3.0,4.0,3.0,3.0,2.619180850599334,1.177971275934495,1.6997442448919038,0.6447393278038154
4339,유니퀘스트,2016,-22.5899109566961,3.0,3.0,3.0,3.0,0.2444370489387726,-0.0199739885081538,-0.0311121610121857,0.7097857665095781
4340,유니퀘스트,2017,61.936820181439536,3.0,4.0,3.0,3.0,14.838077441389274,3.2809316999906017,4.84731644159141,1.1415345289617878
4341,유니퀘스트,2018,84.56137366649759,3.0,4.0,3.0,3.0,17.010851881707566,3.283081821339326,5.55383377018018,1.08659940010845
4342,유니퀘스트,2019,-8.339540191501825,3.0,1.0,2.0,4.0,-8.843387933206737,6.419334946475031,10.468664989890456,0.8595451269590916
4343,유니퀘스트,2020,7.869262556359136,3.0,1.0,2.0,4.0,-4.513590962862269,5.40061347640073,8.670353299556803,1.0729234371142609
4344,유니퀘스트,2021,70.99025436591918,3.0,3.0,2.0,4.0,47.72737409420227,12.317237493136906,19.576560611251345,0.991135992391218
4345,유성기업,2011,10.17711146719038,3.0,2.0,3.0,3.0,np.NAN,5.031752947352349,8.313532154443518,0.3429817488032994
4346,유성기업,2012,14.533808719770146,3.0,2.0,3.0,4.0,-2.7295646259277606,5.788195762810915,8.679509721781898,0.3499475798139369
4347,유성기업,2013,58.47116240073342,3.0,3.0,3.0,3.0,-1.211480701073464,6.690908205789768,9.479980010099352,0.4745779630784435
4348,유성기업,2014,94.28835527938529,3.0,2.0,3.0,3.0,2.682664416041347,5.379950492248107,7.602958454993007,0.5676587428638199
4349,유성기업,2015,11.38022516559336,3.0,3.0,3.0,3.0,2.619180850599334,4.434691418883229,5.866269665722471,0.4288461781087159
4350,유성기업,2016,-28.04751933048973,3.0,4.0,3.0,4.0,0.2444370489387726,2.86265553746979,3.735868148267407,0.3649472260417769
4351,유성기업,2017,-14.36662804037616,3.0,3.0,3.0,4.0,14.838077441389274,1.758136661905491,2.306364424555728,0.3621109023005636
4352,유성기업,2018,-19.406610789268264,3.0,3.0,3.0,3.0,17.010851881707566,1.799846084153214,2.327614890259881,0.2855471326787467
4353,유성기업,2019,-31.531102176229275,2.0,3.0,3.0,2.0,-8.843387933206737,4.801262117650492,6.222584659307164,0.2446754590727087
4354,유성기업,2020,-20.61445009173275,2.0,3.0,2.0,2.0,-4.513590962862269,-0.7226782757952949,-1.007152042220944,0.2172311338685405
4355,유성기업,2021,20.612860998678496,2.0,3.0,1.0,2.0,47.72737409420227,2.52371218359775,3.391001675232339,0.2914898412126182
4356,유수홀딩스,2011,-28.850729023218648,4.0,4.0,4.0,4.0,np.NAN,16.59452485601102,22.443400943712327,0.753261138265607
4357,유수홀딩스,2012,-60.87403501891193,4.0,4.0,4.0,4.0,-2.7295646259277606,-46.44284586081536,-71.97592060811952,0.757078309566397
4358,유수홀딩스,2013,-59.341432253249614,3.0,3.0,3.0,4.0,-1.211480701073464,-6.086076719011646,-91.54688984578142,0.3120377916435272
4359,유수홀딩스,2014,-36.36962166791091,3.0,3.0,4.0,3.0,2.682664416041347,-10.853583182273416,-20.14253913829058,0.8683881754100221
4360,유수홀딩스,2015,16.560406890924106,3.0,3.0,3.0,3.0,2.619180850599334,10.219716004860498,17.773820767416304,0.925063272093317
4361,유수홀딩스,2016,13.29554043886727,3.0,3.0,3.0,3.0,0.2444370489387726,1.5305573055356947,2.6332668054874184,0.7588431962802523
4362,유수홀딩스,2017,-27.17832870835134,4.0,4.0,4.0,3.0,14.838077441389274,4.293375165041484,7.649683572487014,0.6345501225889418
4363,유수홀딩스,2018,-20.06234613463328,4.0,4.0,4.0,3.0,17.010851881707566,4.662457089534839,7.607789769847829,0.5195207808521605
4364,유수홀딩스,2019,6.347054268928343,3.0,1.0,4.0,4.0,-8.843387933206737,-0.4713886931717623,-0.7487734857366068,0.5932087531308169
4365,유수홀딩스,2020,-12.603285661111086,3.0,2.0,3.0,4.0,-4.513590962862269,12.632423949082266,16.20920045782305,0.3653173774409917
4366,유수홀딩스,2021,-15.179713637770163,4.0,1.0,3.0,5.0,47.72737409420227,7.806782684282678,9.598742791202357,0.408865035950082
4367,유안타증권,2011,-38.15016716073626,3.0,3.0,3.0,,np.NAN,,,
4368,유안타증권,2012,-56.53390156048096,3.0,3.0,3.0,3.0,-2.7295646259277606,,,
4369,유안타증권,2013,-45.54808429785348,3.0,4.0,3.0,3.0,-1.211480701073464,,,
4370,유안타증권,2014,-37.19523811066132,3.0,2.0,3.0,3.0,2.682664416041347,,,
4371,유안타증권,2015,42.82481482462113,3.0,3.0,3.0,3.0,2.619180850599334,,,
4372,유안타증권,2016,20.10015856602645,3.0,5.0,3.0,3.0,0.2444370489387726,,,
4373,유안타증권,2017,-26.730249612234136,4.0,5.0,3.0,3.0,14.838077441389274,,,
4374,유안타증권,2018,17.321824822993428,3.0,4.0,3.0,3.0,17.010851881707566,,,
4375,유안타증권,2019,-16.80299146792722,3.0,1.0,3.0,3.0,-8.843387933206737,,,
4376,유안타증권,2020,-29.89625366427644,3.0,1.0,4.0,3.0,-4.513590962862269,,,
4377,유안타증권,2021,36.58622917062869,2.0,1.0,2.0,3.0,47.72737409420227,,,
4378,유엔젤,2011,-26.241211658918363,3.0,2.0,3.0,,np.NAN,3.340438230364504,3.7795375504538256,0.6202617424595875
4379,유엔젤,2012,8.082422278074276,,3.0,3.0,,-2.7295646259277606,1.0200864184107807,1.19470585880166,1.0505561032423094
4380,유엔젤,2013,31.109876459764084,3.0,3.0,3.0,3.0,-1.211480701073464,-5.591219796354731,-6.312653377466015,1.0058500084006583
4381,유엔젤,2014,-31.56104129137335,3.0,2.0,3.0,3.0,2.682664416041347,-16.002140501270766,-18.18322828161783,1.01909523014566
4382,유엔젤,2015,9.301460483845217,3.0,3.0,3.0,3.0,2.619180850599334,1.777515345970904,2.094659076401145,1.3481057262839975
4383,유엔젤,2016,40.50909221139671,3.0,2.0,3.0,3.0,0.2444370489387726,-8.148918536263338,-10.26570132771071,1.5005046017687604
4384,유엔젤,2017,-7.626521347783344,3.0,3.0,3.0,3.0,14.838077441389274,-12.92892870833357,-16.63363118669126,1.6211037658390983
4385,유엔젤,2018,-25.037409522952423,3.0,2.0,3.0,3.0,17.010851881707566,3.590167821539613,4.618907628698172,1.3917807204767143
4386,유엔젤,2019,-14.595096652274686,2.0,3.0,2.0,2.0,-8.843387933206737,-11.144772160251042,-14.52504094437696,1.6540612935498682
4387,유엔젤,2020,-2.216245076076828,2.0,3.0,2.0,2.0,-4.513590962862269,-2.381344101947402,-3.265164713575043,1.2977690653409637
4388,유엔젤,2021,6.875451222035744,2.0,1.0,2.0,3.0,47.72737409420227,23.666984376541805,27.97953732869057,1.1558774977582948
4389,유유제약,2011,-5.682193186091789,3.0,3.0,3.0,,np.NAN,1.223310196974007,1.7012770177518046,0.5129689322454317
4390,유유제약,2012,-11.902853912296962,3.0,3.0,3.0,3.0,-2.7295646259277606,2.1559762335158514,2.8383502143246626,0.5133075249490825
4391,유유제약,2013,18.08819819255538,3.0,3.0,3.0,3.0,-1.211480701073464,3.3671341494883404,4.296275516585419,0.5837276951233936
4392,유유제약,2014,34.92316018020727,3.0,3.0,3.0,3.0,2.682664416041347,2.0068452053232178,2.672903321577768,0.6486713040660086
4393,유유제약,2015,76.23487607251407,3.0,2.0,3.0,3.0,2.619180850599334,-0.3869511430475941,-0.5475271763374068,1.0789346292516186
4394,유유제약,2016,64.94211627967952,3.0,3.0,3.0,3.0,0.2444370489387726,5.52166325991718,7.84966092327477,0.978000942138486
4395,유유제약,2017,-17.02214733460875,3.0,3.0,3.0,3.0,14.838077441389274,3.529908430821603,5.177271882087905,0.8332479588887313
4396,유유제약,2018,10.84879548815798,3.0,3.0,3.0,3.0,17.010851881707566,3.1888097306994503,4.963736499194509,1.083416586658634
4397,유유제약,2019,7.185424666621043,3.0,3.0,2.0,4.0,-8.843387933206737,4.039644308500584,6.144307414107911,0.8134217680856412
4398,유유제약,2020,-4.312816968814682,3.0,3.0,2.0,3.0,-4.513590962862269,1.557514365448381,2.06141386891255,0.8136341820444721
4399,유유제약,2021,48.52032294659423,3.0,1.0,3.0,4.0,47.72737409420227,-0.4768700653087018,-0.7151482363779202,1.0699914754832416
4400,유진증권,2011,-35.12277148930233,3.0,2.0,3.0,,np.NAN,,,
4401,유진증권,2012,-62.03643972683957,,4.0,3.0,,-2.7295646259277606,,,
4402,유진증권,2013,-53.37971144498943,3.0,4.0,3.0,3.0,-1.211480701073464,,,
4403,유진증권,2014,-25.035994404968864,3.0,3.0,3.0,3.0,2.682664416041347,,,
4404,유진증권,2015,31.299237096713696,3.0,4.0,3.0,3.0,2.619180850599334,,,
4405,유진증권,2016,18.81363400029328,3.0,5.0,3.0,3.0,0.2444370489387726,,,
4406,유진증권,2017,5.525495919615708,4.0,5.0,3.0,3.0,14.838077441389274,,,
4407,유진증권,2018,22.12116315060011,3.0,4.0,3.0,3.0,17.010851881707566,,,
4408,유진증권,2019,-23.93162514439736,2.0,1.0,2.0,3.0,-8.843387933206737,,,
4409,유진증권,2020,-2.5066822844425185,3.0,2.0,4.0,3.0,-4.513590962862269,,,
4410,유진증권,2021,68.40028922690212,2.0,2.0,2.0,3.0,47.72737409420227,,,
4411,유한양행,2011,-15.051623348854172,3.0,3.0,3.0,3.0,np.NAN,9.932955903991646,11.688268117848487,1.2998404345292085
4412,유한양행,2012,-13.064072972432616,4.0,4.0,3.0,4.0,-2.7295646259277606,6.715025366667274,7.929312843838265,1.3337873641788571
4413,유한양행,2013,39.8901520434954,3.0,3.0,3.0,4.0,-1.211480701073464,5.71089709060405,7.039406538533803,1.6929289947987725
4414,유한양행,2014,31.343387504305408,4.0,3.0,4.0,4.0,2.682664416041347,5.628054151514215,7.128324768833186,1.57512704187106
4415,유한양행,2015,25.395891131657635,4.0,4.0,3.0,4.0,2.619180850599334,6.703455637530166,9.24138912656854,1.9401686507327152
4416,유한양행,2016,53.73165723967832,4.0,4.0,3.0,4.0,0.2444370489387726,7.881397386599421,10.77468109918429,2.006202983323452
4417,유한양행,2017,-0.8266937054368095,3.0,3.0,3.0,4.0,14.838077441389274,5.234069307010172,6.8253098884950125,1.6270214748577547
4418,유한양행,2018,-10.98541766607072,4.0,3.0,4.0,4.0,17.010851881707566,2.683532215701632,3.531737508647116,1.6461535591206005
4419,유한양행,2019,15.502187275801216,4.0,4.0,4.0,4.0,-8.843387933206737,1.7292802430567924,2.218940438287465,1.8548923390095493
4420,유한양행,2020,35.89241367777192,4.0,4.0,4.0,4.0,-4.513590962862269,7.9548852814995,10.31149261288979,2.1123993143569404
4421,유한양행,2021,50.104410122179566,4.0,4.0,5.0,4.0,47.72737409420227,4.02330558177562,5.120472991339485,2.290015933677907
4422,유화증권,2011,-6.078965758361576,3.0,4.0,3.0,,np.NAN,,,
4423,유화증권,2012,-9.508358885562352,,3.0,3.0,,-2.7295646259277606,,,
4424,유화증권,2013,-13.557401035916572,3.0,3.0,3.0,3.0,-1.211480701073464,,,
4425,유화증권,2014,-1.9750653607523367,3.0,2.0,3.0,3.0,2.682664416041347,,,
4426,유화증권,2015,23.1423831369209,3.0,4.0,3.0,3.0,2.619180850599334,,,
4427,유화증권,2016,17.908940781886386,3.0,4.0,3.0,3.0,0.2444370489387726,,,
4428,유화증권,2017,6.195401437572512,3.0,4.0,3.0,3.0,14.838077441389274,,,
4429,유화증권,2018,-7.2038660757195565,3.0,4.0,3.0,3.0,17.010851881707566,,,
4430,유화증권,2019,-20.45260392467142,1.0,1.0,2.0,1.0,-8.843387933206737,,,
4431,유화증권,2020,-21.970684076273727,2.0,1.0,2.0,3.0,-4.513590962862269,,,
4432,유화증권,2021,5.482875509115259,2.0,1.0,2.0,2.0,47.72737409420227,,,
4433,율촌화학,2011,-7.1971104935697365,3.0,3.0,3.0,,np.NAN,5.378156682859458,7.10753787799663,0.6994929721545663
4434,율촌화학,2012,-8.984894433775715,3.0,3.0,3.0,3.0,-2.7295646259277606,4.941333386890425,7.222772372065904,0.6723388645314898
4435,율촌화학,2013,34.0627938277632,3.0,3.0,3.0,3.0,-1.211480701073464,5.257575379803442,8.620315998156025,0.8763477007706032
4436,율촌화학,2014,60.70959316829472,3.0,3.0,3.0,3.0,2.682664416041347,1.598640390368344,2.8818689396638013,1.0500406376767877
4437,율촌화학,2015,7.078003103122121,3.0,2.0,3.0,3.0,2.619180850599334,2.7144636203899126,4.442486869707185,0.9481402865527148
4438,율촌화학,2016,-0.8379849615698931,3.0,2.0,3.0,3.0,0.2444370489387726,3.9714922781052433,6.513403554293568,1.024276482681571
