,corp_code,corp_name,stock_code,account_nm,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
66,00155355,풀무원,017810,자본총계,589790958576.0,512938526866.0,463101959712.0,445685889237.0,375829869722.0,366237337637.0,330352653361.0,334693236453.0,272318871294.0,289159340906.0,288703668713.0
67,00127255,삼영화학공업,003720,자본총계,50546455446.0,45749316906.0,44311229402.0,46348681291.0,54516366970.0,96294932585.0,107653562166.0,120188858767.0,136789940671.0,136385493421.0,139389726828.0
68,00369170,인터플렉스,051370,자본총계,179232145616.0,169974426637.0,217801699768.0,244322498241.0,357051226672.0,252336734309.0,250331480054.0,310700427693.0,369513128629.0,300323966053.0,250349378160.0
69,00152686,코리아써키트,007810,자본총계,651986441566.0,566342751796.0,391304939570.0,387776023894.0,415371180513.0,390902233404.0,398771646836.0,397406160421.0,396058466069.0,286741522959.0,248163824848.0
70,00127158,씨아이테크,004920,자본총계,47823127846.0,32722591481.0,33871945518.0,36956404954.0,22048386956.0,34389719295.0,29295713320.0,18516635239.0,19490366053.0,17326303821.0,21847084565.0
71,00454946,그린케미칼,083420,자본총계,123392698882.0,113236136647.0,108493853798.0,107239349506.0,109741657786.0,115501770368.0,115937049096.0,115821491249.0,106214115233.0,98559436545.0,90252133423.0
72,00852087,시디즈,134790,자본총계,61450138165.0,48785572148.0,32040931484.0,25134592368.0,21772546241.0,21558239910.0,21414256178.0,21809180751.0,22264011402.0,24991727715.0,30830682502.0
73,00587457,갤럭시아머니트리,094480,자본총계,109221125160.0,91973747081.0,91365268692.0,83600833167.0,64403110654.0,53299887921.0,47009125020.0,45137450944.0,20257903665.0,33200609325.0,33682768536.0
74,00113225,대한제강,084010,자본총계,720207675718.0,548377713053.0,462082022368.0,434916931996.0,460666115701.0,440204802223.0,404519761811.0,372522317373.0,374755776188.0,364202173706.0,329385616902.0
75,00145598,이연제약,102460,자본총계,245237136430.0,230089267739.0,221296153376.0,225391929398.0,219664336235.0,179095276880.0,204596056178.0,155505805357.0,140393987717.0,126355264899.0,105470068272.0
76,00124197,세아제강지주,003030,자본총계,1586652059114.0,1330716232108.0,1352347017600.0,1352599356206.0,1269120124343.0,1292067163246.0,1227134688494.0,1174691082833.0,1099444761681.0,,
77,00140964,영원무역홀딩스,009970,자본총계,3155078341794.0,2617104981012.0,2575740437731.0,2180170848997.0,1753641258716.0,1755453110905.0,1726335216326.0,1340393109728.0,1203003053314.0,,
78,00104519,국보,001140,자본총계,31843318730.0,30827300312.0,28604009915.0,13412206093.0,17848562732.0,15275561626.0,18409443542.0,22620239382.0,29768264074.0,33793390954.0,34466552633.0
79,00158149,한국쉘석유,002960,자본총계,109554752787.0,98115853946.0,97919402650.0,99550961065.0,99442433545.0,97319786695.0,96854044879.0,90582547787.0,90034204111.0,85967715847.0,77283721575.0
