종족명,연도,tobinQ
대유에이텍,2014,1.0590795702140259
대유에이텍,2015,1.2641269584104733
대유에이텍,2016,0.9261705232274422
대유에이텍,2017,0.5786320412751672
대유에이텍,2018,0.6664940942931107
대유에이텍,2019,0.4680664550877603
대유에이텍,2020,0.3364938259752596
대유에이텍,2021,0.749383315987712
대주전자재료,2011,2.6535442309277926
대주전자재료,2012,1.8147887942930547
대주전자재료,2013,1.741880555351325
대주전자재료,2014,1.6327572856820258
대주전자재료,2015,0.9975563429324981
대주전자재료,2016,0.7553730519425514
대주전자재료,2017,2.1331034209097046
대주전자재료,2018,3.6518202789615724
대주전자재료,2019,3.0781073492550584
대주전자재료,2020,5.97243280298835
대주전자재료,2021,8.167179841939422
대창,2011,0.7393563179525625
대창,2012,0.651170899680129
대창,2013,0.5557529920604257
대창,2014,0.4982727354305513
대창,2015,0.5834423680881822
대창,2016,0.54787078339121
대창,2017,0.5007924836630214
대창,2018,0.4553973508270349
대창,2019,0.5487985583069226
대창,2020,0.4579082104204555
대창,2021,0.7006718475624087
대창단조,2011,0.806582213190985
대창단조,2012,0.8061547095053894
대창단조,2013,0.8213731742675341
대창단조,2014,0.7111407175378976
대창단조,2015,0.6525645479878011
대창단조,2016,0.5455942118654125
대창단조,2017,0.6710437311531241
대창단조,2018,0.5149753225989185
대창단조,2019,0.40389429340413957
대창단조,2020,0.4104975140864588
대창단조,2021,0.4976883881741951
대한방직,2011,0.33791529295552947
대한방직,2012,0.3447289090510215
대한방직,2013,0.29591235330922727
대한방직,2014,0.1602359953954939
대한방직,2015,0.5219306268251879
대한방직,2016,0.3832591250148305
대한방직,2017,0.5382937519483911
대한방직,2018,0.3783351041953057
대한방직,2019,0.782321329396063
대한방직,2020,1.1170686853584342
대한방직,2021,1.6787019040490634
대한유화,2011,0.9425783772680387
대한유화,2012,0.6281572107682498
대한유화,2013,0.4766071480867742
대한유화,2014,0.5688181287942559
대한유화,2015,1.0165394373432164
대한유화,2016,1.2021762444309783
대한유화,2017,1.1182259211984027
대한유화,2018,0.8450102905285969
대한유화,2019,0.5003562431195908
대한유화,2020,0.49288256357963955
대한유화,2021,0.7990270592809038
대한전선,2011,2138.849826875582
대한전선,2012,2251.440699326522
대한전선,2013,1.0543938001243651
대한전선,2014,4.092640703238705
대한전선,2015,1.5893803198242826
대한전선,2016,6.20820435560704
대한전선,2017,3.5333725010287997
대한전선,2018,3.3517243128726233
대한전선,2019,2.092091861643181
대한전선,2020,2.0291906084390123
대한전선,2021,4.738047791693483
대한제강,2011,0.5404035417706244
대한제강,2012,0.5915119050447972
대한제강,2013,0.43197848045016307
대한제강,2014,0.4128415368763265
대한제강,2015,0.5252896811485807
대한제강,2016,0.5231527829742083
대한제강,2017,0.5848319781237498
대한제강,2018,0.4343279622735354
대한제강,2019,0.35814063461757933
대한제강,2020,0.3206302075576154
대한제강,2021,0.6424374964218138
대한제당,2011,414.65911067926106
대한제당,2012,400.4376713747736
대한제당,2013,0.4893719690957618
대한제당,2014,0.5183425151420707
대한제당,2015,0.5139304641313949
대한제당,2016,0.46946076009757387
대한제당,2017,0.5017205172160436
대한제당,2018,0.4371564304818405
대한제당,2019,0.4025008512448926
대한제당,2020,0.3532499505019498
대한제당,2021,0.5382708480777394
대한제분,2011,0.45590931309817745
대한제분,2012,0.36933940341568255
대한제분,2013,0.3952797975363004
대한제분,2014,0.4569760619085272
대한제분,2015,0.5148043971021746
대한제분,2016,0.4671193567532466
대한제분,2017,0.41784632322778414
대한제분,2018,0.4056162185234666
대한제분,2019,0.3914631074298057
대한제분,2020,0.31522011002230055
대한제분,2021,0.30871790438879737
CJ대한통운,2011,0.9229493940082988
CJ대한통운,2012,0.8501778038407691
CJ대한통운,2013,0.9892322191250719
CJ대한통운,2014,1.4627340687853534
CJ대한통운,2015,1.7938580197343006
CJ대한통운,2016,1.6843315041553202
CJ대한통운,2017,1.3633280557019012
CJ대한통운,2018,1.1333393355415864
CJ대한통운,2019,0.9666102550243356
CJ대한통운,2020,0.8784924115526216
CJ대한통운,2021,0.9191536385638707
깨끗한나라,2011,1.0430058334774008
깨끗한나라,2012,0.8896044361076472
깨끗한나라,2013,0.7235087811460613
깨끗한나라,2014,0.6793158852868224
깨끗한나라,2015,0.7593922260802689
깨끗한나라,2016,0.975386373027272
깨끗한나라,2017,0.9667082741132321
깨끗한나라,2018,0.8546058765362919
깨끗한나라,2019,0.5789568921045086
깨끗한나라,2020,0.6662699311509201
깨끗한나라,2021,0.8535246845391768
대한항공,2011,1.4390452873553907
대한항공,2012,1.2139274754185219
대한항공,2013,0.8336748282121678
대한항공,2014,1.0417182976513464
대한항공,2015,0.9917029611212245
대한항공,2016,1.1577125181875636
대한항공,2017,0.766534925454736
대한항공,2018,0.9263794893261598
대한항공,2019,0.9834554552509072
대한항공,2020,0.8616697495671881
대한항공,2021,1.452581270193132
대한해운,2011,4.472684886790545
대한해운,2012,-0.8764795824367999
대한해운,2013,1.1342297496258842
대한해운,2014,1.1777943260138135
대한해운,2015,0.9237008113264958
대한해운,2016,0.7018647015400687
대한해운,2017,1.052106864672528
대한해운,2018,0.7506935514911144
대한해운,2019,0.6363528460894414
대한해운,2020,0.5506673693931445
대한해운,2021,0.5769073834651735
대한화섬,2011,0.3154266667281478
대한화섬,2012,0.2394543704891526
대한화섬,2013,0.20502020873633042
대한화섬,2014,0.254326376141851
대한화섬,2015,0.3327870497206681
대한화섬,2016,0.34284004866533957
대한화섬,2017,0.3159751026339739
대한화섬,2018,0.3201021229633132
대한화섬,2019,0.2479888939353505
대한화섬,2020,0.18303788253295403
대한화섬,2021,0.24939729698091828
대현,2011,0.6017954634716582
대현,2012,0.5935982416510566
대현,2013,0.885274005514498
대현,2014,1.047100864235353
대현,2015,1.0812060042890739
대현,2016,0.9827935019904965
대현,2017,0.7673289465367623
대현,2018,0.6041767193868826
대현,2019,0.5535380645338606
대현,2020,0.3754441952340918
대현,2021,0.5252603161243182
대호에이엘,2013,1.9159696372198811
대호에이엘,2014,1.947585966865979
대호에이엘,2015,1.8739130547930158
대호에이엘,2016,2.1953133903091278
대호에이엘,2017,1.463495354984172
대호에이엘,2018,4.445616031027726
대호에이엘,2019,5.013411565997159
대호에이엘,2020,2.1240010807751886
대호에이엘,2021,2.0878889596809347
더존비즈온,2011,3.8445031145763946
더존비즈온,2012,3.377122532849887
더존비즈온,2013,3.776000840642848
더존비즈온,2014,2.3891381156258173
더존비즈온,2015,3.675315444363903
더존비즈온,2016,4.384798787507816
더존비즈온,2017,4.866779359032508
더존비즈온,2018,9.164877697269983
더존비즈온,2019,5.17408856805966
더존비즈온,2020,7.420317797408315
더존비즈온,2021,5.451478441962752
덕성,2011,0.5739290869427088
덕성,2012,0.6979059268761166
덕성,2013,0.9197206795359785
덕성,2014,0.7025013857502368
덕성,2015,1.9462970493440939
덕성,2016,2.0191650253950018
덕성,2017,1.0610922800431846
덕성,2018,0.940763488474407
덕성,2019,0.7739846484652504
덕성,2020,1.106854659228878
덕성,2021,3.3431819810771537
덕양산업,2011,0.5150535187646398
덕양산업,2012,0.951514426075671
덕양산업,2013,1.012497361183199
덕양산업,2014,1.5961242896166938
덕양산업,2015,0.8756009640618279
덕양산업,2016,0.7477685122917678
덕양산업,2017,0.6151265372957859
덕양산업,2018,0.6578000630831028
덕양산업,2019,0.6872665947015395
덕양산업,2020,0.8006889850237487
덕양산업,2021,1.688435028544637
도화엔지니어링,2011,1.184065507874683
도화엔지니어링,2012,0.8170060002986658
도화엔지니어링,2013,0.8200629383841723
도화엔지니어링,2014,0.762626275238222
도화엔지니어링,2015,0.6372832481169212
도화엔지니어링,2016,0.7334925068258236
도화엔지니어링,2017,0.7093810396915871
도화엔지니어링,2018,1.0045506650553562
도화엔지니어링,2019,1.366197640040552
도화엔지니어링,2020,0.9814446933999204
도화엔지니어링,2021,1.0540193933467603
동국S&C,2011,1.176950437423467
동국S&C,2012,0.9340239932497597
동국S&C,2013,0.9921965717566775
동국S&C,2014,1.0308801245792214
동국S&C,2015,0.8059057831478161
동국S&C,2016,1.2483070594138828
동국S&C,2017,1.1983724045726276
동국S&C,2018,0.8911414914780502
동국S&C,2019,0.5108278655416189
동국S&C,2020,1.186979162729649
동국S&C,2021,1.1512649181064911
케이비아이동국실업,2011,0.3054388799816784
케이비아이동국실업,2012,0.4597072375312833
케이비아이동국실업,2013,0.45732029203149366
케이비아이동국실업,2014,0.4659908028125678
케이비아이동국실업,2015,0.37271525863079813
케이비아이동국실업,2016,0.3652182366658479
케이비아이동국실업,2017,0.35304058566978314
케이비아이동국실업,2018,0.32404285617668727
케이비아이동국실업,2019,0.3119911001352728
케이비아이동국실업,2020,0.23186527520920086
케이비아이동국실업,2021,0.5018161985446874
동국제강,2011,611.3978135099101
동국제강,2012,378.53878458607085
동국제강,2013,0.304799607146851
동국제강,2014,0.2244601870578014
동국제강,2015,0.2617996529067059
동국제강,2016,0.35885815535492566
동국제강,2017,0.4851492729434948
동국제강,2018,0.4228974136317573
동국제강,2019,0.3342239661499599
동국제강,2020,0.26232337847507087
동국제강,2021,0.5921739640246116
동국제약,2011,0.9611975804304658
동국제약,2012,1.0585690216637427
동국제약,2013,1.8405760477272908
동국제약,2014,1.6458544484744364
동국제약,2015,2.1765859393380564
동국제약,2016,2.368740473292148
동국제약,2017,1.9528440270407221
동국제약,2018,1.729592111388413
동국제약,2019,1.5557444930526791
동국제약,2020,2.4377084592691944
동국제약,2021,2.3521141680323936
동남합성,2011,696.9019878718103
동남합성,2012,1226.6934176604282
동남합성,2013,0.9238749746910301
동남합성,2014,0.8599696844358634
동남합성,2015,0.9404696440570625
동남합성,2016,1.1986542709304584
동남합성,2017,1.6372381700780851
동남합성,2018,1.3003268288206287
동남합성,2019,1.0267021522982442
동남합성,2020,2.625995785401007
동남합성,2021,4.67535976663639
동방,2011,0.5554145681407833
동방,2012,0.7127322250441748
동방,2013,0.4378769178203723
동방,2014,0.40486246825012057
동방,2015,0.4866613297037466
동방,2016,0.3906659469754703
동방,2017,0.45772392379623134
동방,2018,0.45864126654903603
동방,2019,0.5133677267232093
동방,2020,0.6031011605812399
동방,2021,1.7315010703683376
동방아그로,2011,0.7595109566017016
동방아그로,2012,0.7649660035051331
동방아그로,2013,0.7619693027240934
동방아그로,2014,0.7507220822144604
동방아그로,2015,0.8124774210203848
동방아그로,2016,0.7528801234579804
동방아그로,2017,0.7390958366371755
동방아그로,2018,0.7627068442320101
동방아그로,2019,0.6957052037784164
동방아그로,2020,0.5804884687582663
동방아그로,2021,0.7060675453005736
DB,2011,0.5081262519824853
DB,2012,0.40899384360530855
DB,2013,0.4010852943494656
DB,2014,0.5551229227265205
DB,2015,0.5746107953148156
DB,2016,0.8887706319650062
DB,2017,0.975353612811941
DB,2018,1.2500884836939716
DB,2019,0.8296273353438203
DB,2020,0.43079211439720677
DB,2021,0.4483905272056855
동부건설,2011,0.29038067525630556
동부건설,2012,0.22010215044633677
동부건설,2013,0.3567837058612972
동부건설,2014,3.1165373724744407
동부건설,2015,1.1622135962194067
동부건설,2016,0.49108781287368547
동부건설,2017,0.8608964745618698
동부건설,2018,0.5276581520481681
동부건설,2019,0.44187677057850044
동부건설,2020,0.49974713524538045
동부건설,2021,0.5766777271466671
DB하이텍,2011,1.4094711423862591
DB하이텍,2012,1.1842115602883572
DB하이텍,2013,1.4125899794442753
DB하이텍,2014,1.9769970622752233
DB하이텍,2015,2.2303480736727885
DB하이텍,2016,2.2290207465004253
DB하이텍,2017,1.645801803303228
DB하이텍,2018,1.2488656130488278
DB하이텍,2019,1.1902201879460803
DB하이텍,2020,1.752028998829059
DB하이텍,2021,2.4151629584252907
동서,2011,1.2186824164108072
동서,2012,0.9938852264382564
동서,2013,1.4980425451695174
동서,2014,1.8249852896616758
동서,2015,2.852172569059737
동서,2016,2.558378899141908
동서,2017,2.262711249689141
동서,2018,1.7985653598177875
동서,2019,1.3919706700544563
동서,2020,1.657065231384025
동서,2021,2.1267366292716803
동성제약,2011,0.4340853854766854
동성제약,2012,1.2124731914657894
동성제약,2013,1.484377443714873
동성제약,2014,1.883491906668095
동성제약,2015,2.089914643802595
동성제약,2016,2.089851357115057
동성제약,2017,1.5032309472408591
동성제약,2018,10.098922592128101
동성제약,2019,6.449674395045537
동성제약,2020,5.585142290664991
동성제약,2021,5.775426495214834
동성케미컬,2011,0.2583084051514106
동성케미컬,2012,0.4256412148312181
동성케미컬,2013,0.4682745365563947
동성케미컬,2014,0.6383704206548436
동성케미컬,2015,0.7336236721012278
동성케미컬,2016,0.6692611383874492
동성케미컬,2017,0.6525261839314842
동성케미컬,2018,0.6815513561534938
동성케미컬,2019,0.6039249050237462
동성케미컬,2020,0.41247390232374503
동성케미컬,2021,0.5884799072727054
다스코,2011,0.39462597737938737
다스코,2012,0.5087498579970594
다스코,2013,0.5391813016653094
다스코,2014,0.7710052484678773
다스코,2015,0.7034420298508137
다스코,2016,0.7805207980601506
다스코,2017,0.8745664389594932
다스코,2018,1.0273235992607956
다스코,2019,0.8553694292104502
다스코,2020,0.656739243996831
다스코,2021,0.6873383079843797
사조동아원,2011,1.127146055817732
사조동아원,2012,1.0756033009902413
사조동아원,2013,1.3526871110435632
사조동아원,2014,2.4401924321909285
사조동아원,2015,2.555365165633768
사조동아원,2016,1.574947123799776
사조동아원,2017,0.9294452158779275
사조동아원,2018,1.1100085521242313
사조동아원,2019,0.8996431384102077
사조동아원,2020,0.5700490242397634
사조동아원,2021,0.8592492000900336
동아쏘시오홀딩스,2011,1.2483637124375508
동아쏘시오홀딩스,2012,1.1669246026333595
동아쏘시오홀딩스,2013,1.5283134805698504
동아쏘시오홀딩스,2014,1.003277639824635
동아쏘시오홀딩스,2015,1.2397108036642537
동아쏘시오홀딩스,2016,1.0454727681654006
동아쏘시오홀딩스,2017,0.8549652729799667
동아쏘시오홀딩스,2018,0.9500058154330719
동아쏘시오홀딩스,2019,0.8237032980427468
동아쏘시오홀딩스,2020,0.729113548008173
동아쏘시오홀딩스,2021,0.7447921167015332
동아지질,2011,1.0806414728193097
동아지질,2012,0.8866881374777122
동아지질,2013,0.8268375162951704
동아지질,2014,0.7063236324504234
동아지질,2015,0.6907930861747512
동아지질,2016,0.6838312364032298
동아지질,2017,0.8993618788640279
동아지질,2018,1.1170874567331124
동아지질,2019,1.2301781167827621
동아지질,2020,0.8529459217986156
동아지질,2021,1.0737712484417008
디티알오토모티브,2011,0.44928435863125993
디티알오토모티브,2012,0.5736936171306867
디티알오토모티브,2013,0.7239603160048468
디티알오토모티브,2014,0.7295181332391649
디티알오토모티브,2015,0.761217044104433
디티알오토모티브,2016,0.76811676872811
디티알오토모티브,2017,1.0347074177489606
디티알오토모티브,2018,0.6006675927956207
디티알오토모티브,2019,0.505282319530088
디티알오토모티브,2020,0.3782498721236602
디티알오토모티브,2021,0.6269931522449631
알루코,2011,1.3921698662861532
알루코,2012,1.015930073817531
알루코,2013,0.9103508262874297
알루코,2014,1.117852052521093
알루코,2015,2.560202636523483
알루코,2016,2.0620022984512523
알루코,2017,1.4701707623193063
알루코,2018,0.939737585556989
알루코,2019,0.708390653022888
알루코,2020,0.916389982563993
알루코,2021,1.294684722982188
동양고속,2011,0.33302911451994827
동양고속,2012,0.4730607702867461
동양고속,2013,0.5525075274232294
동양고속,2014,0.5629920969943224
동양고속,2015,0.7636540976293031
동양고속,2016,0.7447701430488645
동양고속,2017,0.7673994880990908
동양고속,2018,0.6957112016116201
동양고속,2019,0.5985400620984357
동양고속,2020,0.7144435300738409
동양고속,2021,0.7687554409882669
디와이,2011,1.6123493523847376
디와이,2012,1.2884733919645175
디와이,2013,1.0661256033444133
디와이,2014,1.0475906219674354
디와이,2015,0.36974526463890744
디와이,2016,0.42741094462472057
디와이,2017,0.44129768170370964
디와이,2018,0.3428235901265702
디와이,2019,0.30806294813725843
디와이,2020,0.22048784317803852
디와이,2021,0.31433008087988956
동양,2011,0.8751370545910047
동양,2012,0.9563528952552909
동양,2013,-0.445947958429948
동양,2014,0.4378125095642479
동양,2015,0.5312244376463029
동양,2016,0.8687060245509702
동양,2017,0.6195566093037268
동양,2018,0.5677787675045117
동양,2019,0.4858615283605002
동양,2020,0.3450800519775088
동양,2021,0.5084983480696622
TYM,2011,1.0086480177573571
TYM,2012,0.8724564551041658
TYM,2013,0.40374084137105076
TYM,2014,0.443088336122343
TYM,2015,0.49290352107339147
TYM,2016,1.1711576356548514
TYM,2017,1.1571592653114615
TYM,2018,1.3293169842080879
TYM,2019,0.7286220746247548
TYM,2020,0.8665263209495582
TYM,2021,1.0917821286146536
삼표시멘트,2011,0.3925074661749146
삼표시멘트,2012,0.7785348649482753
삼표시멘트,2013,1.1585855357089425
삼표시멘트,2014,0.5187821085708126
삼표시멘트,2015,1.0311440015074624
삼표시멘트,2016,0.7076605127954072
삼표시멘트,2017,0.5743933608711325
삼표시멘트,2018,0.7480631482346362
삼표시멘트,2019,0.6406906691954994
삼표시멘트,2020,0.5496631548477108
삼표시멘트,2021,0.8641994503731579
비케이탑스,2011,0.5674377052235106
비케이탑스,2012,1.5328035874472485
비케이탑스,2013,-0.3062409837374316
비케이탑스,2014,0.8565117870185297
비케이탑스,2015,0.9391491206049525
비케이탑스,2016,1.610449552996905
비케이탑스,2017,1.345410380661202
비케이탑스,2018,3.679498714173605
비케이탑스,2019,3.544038765117524
비케이탑스,2020,4.012209760711395
동양철관,2011,1.3128704074193378
동양철관,2012,1.5309701488505931
동양철관,2013,1.3253227948496398
동양철관,2014,1.1448120488301223
동양철관,2015,1.1172351061885526
동양철관,2016,1.4008684784870566
동양철관,2017,1.959101355164483
동양철관,2018,2.5515279748780855
동양철관,2019,1.9021028092884436
동양철관,2020,1.3522357648822891
동양철관,2021,2.041312960491782
동원F&B,2011,0.5496632989786175
동원F&B,2012,0.6780566493906014
동원F&B,2013,1.057055734472978
동원F&B,2014,1.982372613007176
동원F&B,2015,2.7484090807079795
동원F&B,2016,1.8236491014238627
동원F&B,2017,1.4231857793497185
동원F&B,2018,1.6754607411070257
동원F&B,2019,1.421856358882625
동원F&B,2020,0.9004335883471155
동원F&B,2021,0.9850783616192308
동원금속,2011,1.27074839000285
동원금속,2012,0.9606061295099387
동원금속,2013,0.9293529101819482
동원금속,2014,0.958632796858552
동원금속,2015,1.2883920566172098
동원금속,2016,1.718488025288259
동원금속,2017,2.0865349853878175
동원금속,2018,0.8587105653418337
동원금속,2019,0.8944296593315594
동원금속,2020,0.4494332786659726
동원금속,2021,1.5747783402003155
동원산업,2011,1.181968254448967
동원산업,2012,1.3407056323108555
동원산업,2013,1.7654621944812519
동원산업,2014,1.6293193010001183
동원산업,2015,1.439636889978679
동원산업,2016,1.3075450999169884
동원산업,2017,1.1781533957896768
동원산업,2018,0.9669565519849286
동원산업,2019,0.7556804633161255
동원산업,2020,0.5628877796486461
동원산업,2021,0.6135419766249303
동원수산,2011,1.097032847808788
동원수산,2012,0.9686407200457111
동원수산,2013,0.8269824585963526
동원수산,2014,0.8774579874344146
동원수산,2015,1.0752222816587054
동원수산,2016,1.1757812682782507
동원수산,2017,0.9314984697151213
동원수산,2018,0.9820973898113544
동원수산,2019,0.8708883788723428
동원수산,2020,0.814268338826512
동원수산,2021,0.7697455972668439
동원시스템즈,2011,1.5248262042193734
동원시스템즈,2012,1.4931373121955234
동원시스템즈,2013,0.979386227433808
동원시스템즈,2014,1.6160722873093418
동원시스템즈,2015,5.615935349220319
동원시스템즈,2016,4.104918956042499
동원시스템즈,2017,2.6724469088124496
동원시스템즈,2018,1.707679346684136
동원시스템즈,2019,1.5773264102664102
동원시스템즈,2020,0.9804656358845684
동원시스템즈,2021,2.1203394315887305
DRB동일,2011,0.6236777193752446
DRB동일,2012,1.0946904016123176
DRB동일,2013,0.3484612278422176
DRB동일,2014,0.6694985107900739
DRB동일,2015,0.6817734976133145
DRB동일,2016,0.5663878600354517
DRB동일,2017,0.40418975099511373
DRB동일,2018,0.3004400555467313
DRB동일,2019,0.25363814227956377
DRB동일,2020,0.24842059153512525
DRB동일,2021,0.27861966507571706
동일산업,2011,0.5494215317395154
동일산업,2012,0.4081427928728528
동일산업,2013,0.41570399454553486
동일산업,2014,0.4380452938994587
동일산업,2015,0.5172702676706248
동일산업,2016,0.5218012043733468
동일산업,2017,0.5002670466284119
동일산업,2018,0.46155901471832544
동일산업,2019,0.4050497145514804
동일산업,2020,0.412859374041117
동일산업,2021,0.6607055056955239
동진쎄미켐,2011,1.5102840226524614
동진쎄미켐,2012,1.2981342933641304
동진쎄미켐,2013,1.320383894693644
동진쎄미켐,2014,1.1152412790235748
동진쎄미켐,2015,1.503725620608365
동진쎄미켐,2016,1.99397177575766
동진쎄미켐,2017,3.006362458274609
동진쎄미켐,2018,1.9774204767324592
동진쎄미켐,2019,1.896234128297086
동진쎄미켐,2020,2.955293186372146
동진쎄미켐,2021,3.008767642804864
동화약품,2011,0.5544933690819891
동화약품,2012,0.6704203593383011
동화약품,2013,0.7206135292497724
동화약품,2014,0.6763626810720058
동화약품,2015,0.9465975408045506
동화약품,2016,0.9737986998721974
동화약품,2017,0.8462017936532601
동화약품,2018,1.026537634593429
동화약품,2019,0.8332037232338522
동화약품,2020,1.3487041039020347
동화약품,2021,1.1798784270052123
동화기업,2011,0.21159956554700146
동화기업,2012,0.22017227520220847
동화기업,2013,0.304096812777714
동화기업,2014,0.5437431052226303
동화기업,2015,1.044042793672494
동화기업,2016,0.8164873876175087
동화기업,2017,0.7153226497921636
동화기업,2018,0.6672128917238261
동화기업,2019,0.5031246727497095
동화기업,2020,0.9853945668953756
동화기업,2021,1.8352475381653597
두산,2011,0.9503550282333828
두산,2012,0.9342586359847247
두산,2013,0.3142660270541557
두산,2014,0.28665219463350494
두산,2015,0.2734464108687021
두산,2016,0.2659033135990973
두산,2017,0.30958460360044554
두산,2018,0.30834175317806645
두산,2019,0.24488188726621413
두산,2020,0.09400397118852774
두산,2021,0.1730239632729702
HSD엔진,2011,2.0276045458236553
HSD엔진,2012,0.9843083954467557
HSD엔진,2013,0.766749887823751
HSD엔진,2014,0.7802153012504032
HSD엔진,2015,0.619308993474649
HSD엔진,2016,0.4761297903745897
HSD엔진,2017,0.5076671388276819
HSD엔진,2018,1.0422547986130923
HSD엔진,2019,0.7272469489105783
HSD엔진,2020,0.8703573874005714
HSD엔진,2021,1.7343884944134782
현대두산인프라코어,2011,1.6604298280205032
현대두산인프라코어,2012,1.0898506530621694
현대두산인프라코어,2013,0.6684813900166579
현대두산인프라코어,2014,0.7531530253390859
현대두산인프라코어,2015,0.572009063564885
현대두산인프라코어,2016,0.44229736463472097
현대두산인프라코어,2017,0.5747715230906826
현대두산인프라코어,2018,0.49937771631564715
현대두산인프라코어,2019,0.31644662725633216
현대두산인프라코어,2020,0.31099082127445393
현대두산인프라코어,2021,1.3011266713884788
디씨엠,2011,1.0261686998954966
디씨엠,2012,0.8531259884345636
디씨엠,2013,0.9805525201129327
디씨엠,2014,1.1599073322053906
디씨엠,2015,1.2024610797853545
디씨엠,2016,0.9008697697466875
디씨엠,2017,0.9369894070365768
디씨엠,2018,0.8705010077063159
디씨엠,2019,0.8129446995472998
디씨엠,2020,0.6768102872724979
디씨엠,2021,0.9319203629556247
디아이,2013,2.441833009458256
디아이,2014,2.510989598568005
디아이,2015,2.069349420869152
디아이,2016,1.2586182112872188
디아이,2017,1.146121339614857
디아이,2018,1.0449604701899218
디아이,2019,0.8139531153021723
디아이,2020,0.8143473273140459
디아이,2021,1.603114739051563
디아이씨,2011,1.0318749833766079
디아이씨,2012,0.7534960824757959
디아이씨,2013,0.5798939558573043
디아이씨,2014,0.6672532916642363
디아이씨,2015,0.9016390336762364
디아이씨,2016,1.0285040188796521
디아이씨,2017,1.08081130190421
디아이씨,2018,0.8372365151742307
디아이씨,2019,0.5599559547338551
디아이씨,2020,0.9448426668594917
디아이씨,2021,1.4610235469009096
HLB테라퓨틱스,2011,1.9720141959756443
HLB테라퓨틱스,2012,3.410187532927068
HLB테라퓨틱스,2013,2.8813926472950504
HLB테라퓨틱스,2014,2.9242818301786446
HLB테라퓨틱스,2015,6.575121947198214
HLB테라퓨틱스,2016,10.675357179140407
HLB테라퓨틱스,2017,12.012622694430304
HLB테라퓨틱스,2018,10.470356442975854
HLB테라퓨틱스,2019,8.9596978146923
HLB테라퓨틱스,2020,6.677626736578045
HLB테라퓨틱스,2021,2.9849044898891197
스틱인베스트먼트,2011,0.5922776414615617
스틱인베스트먼트,2012,0.9408865192167717
스틱인베스트먼트,2013,1.339237788873902
스틱인베스트먼트,2014,1.2051299903772528
스틱인베스트먼트,2015,1.6189873745151864
스틱인베스트먼트,2016,1.2284979587169926
스틱인베스트먼트,2017,1.2360647096798814
스틱인베스트먼트,2018,1.258323308236138
스틱인베스트먼트,2019,1.5829201426720734
스틱인베스트먼트,2020,2.4509646982006523
락앤락,2011,3.456502321241544
락앤락,2012,2.6826394891155823
락앤락,2013,2.1544657796842928
락앤락,2014,1.1574818511695766
락앤락,2015,1.1148290686846487
락앤락,2016,1.1003020340373342
락앤락,2017,1.5924049232792667
락앤락,2018,1.7261269058459507
락앤락,2019,1.25186288927222
락앤락,2020,0.8337592344634064
락앤락,2021,0.9764305918133187
인스코비,2011,2.68527867453419
인스코비,2012,8.079203928222606
인스코비,2013,4.7837544016783236
인스코비,2014,5.127878552541617
인스코비,2015,4.334537482550082
인스코비,2016,6.162682657123092
인스코비,2017,4.39906689472928
인스코비,2018,22.279495102253538
인스코비,2019,12.873656820141404
인스코비,2020,5.031216569067338
인스코비,2021,6.214674723891896
롯데관광개발,2011,2.1394287572617054
롯데관광개발,2012,15.859925987894131
롯데관광개발,2013,1.2937965888162721
롯데관광개발,2014,3.187498310430987
롯데관광개발,2015,2.426244070071969
롯데관광개발,2016,2.2936230698248234
롯데관광개발,2017,2.284085831446356
롯데관광개발,2018,2.971764175465735
롯데관광개발,2019,2.8865631315819673
롯데관광개발,2020,4.020988169449045
롯데관광개발,2021,25.722612092756336
롯데푸드,2011,0.8178201449845497
롯데푸드,2012,1.1381133319153816
롯데푸드,2013,1.2620639135492056
롯데푸드,2014,1.1939671821472848
롯데푸드,2015,1.3832077531212204
롯데푸드,2016,1.1227887974777464
롯데푸드,2017,1.1902229121767458
롯데푸드,2018,1.2255118469386446
롯데푸드,2019,0.8428122982600639
롯데푸드,2020,0.4628215311310475
롯데푸드,2021,0.5974039048192357
롯데쇼핑,2011,0.8198015345859496
롯데쇼핑,2012,0.6220523948070319
롯데쇼핑,2013,0.7054518137420112
롯데쇼핑,2014,0.550372112967173
롯데쇼핑,2016,0.40986874834168174
롯데쇼핑,2017,0.5478818808106805
롯데쇼핑,2018,0.4872032812468329
롯데쇼핑,2019,0.3715159263056804
롯데쇼핑,2020,0.2110066427332654
롯데쇼핑,2021,0.2633471087935371
롯데지주,2011,0.8802035048398867
롯데지주,2012,0.8033755621751401
롯데지주,2014,1.0391901971223558
롯데지주,2015,1.063368354584633
롯데지주,2016,1.1213363897562694
롯데지주,2017,0.43098290111057524
롯데지주,2018,0.7048162350665423
롯데지주,2019,0.5685902576755405
롯데지주,2020,0.4076379475356053
롯데지주,2021,0.37843604526112407
리노공업,2011,1.6031688540697917
리노공업,2012,1.7919178171641519
리노공업,2013,2.0378106255274377
리노공업,2014,3.339240723906423
리노공업,2015,3.7729721118193122
리노공업,2016,3.1871072505285905
리노공업,2017,3.2227134299366496
리노공업,2018,3.423981233064543
리노공업,2019,3.0280461167475687
리노공업,2020,4.999178119312938
리노공업,2021,6.507528857637671
현대리바트,2013,0.7608419884757119
현대리바트,2014,2.3406554284704795
현대리바트,2015,3.248172517266367
현대리바트,2016,1.6965938231417266
현대리바트,2017,1.1542147590698817
현대리바트,2018,1.0607856651747098
