,종목명,종목코드,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
201,엔피씨,004250,0.3535625467222829,0.2805679776494483,0.29611881778329385,0.33558258402866126,0.3412803412060933,0.3831320524983314,0.3929939048723011,0.39489684674948433,0.47403896182442556,0.4678188674849119,0.4988774830664842
202,태경케미컬,006890,0.12294045831128107,0.1171245123673751,0.12630843260795616,0.1233719094326053,0.11932132094257308,0.15432881098644427,0.17143584199423428,0.16303279118870456,0.14509367975303378,0.14248710653282237,0.15453391622176652
203,SK,034730,0.6035505644150686,0.623296965089307,0.6065494900842743,0.5740067485878663,0.5832120908774758,0.5892497056959366,0.585266787941682,0.5096384254948946,0.5275199180794002,0.563273523676798,0.5115249705735935
204,다우기술,023590,0.9003405549794928,0.9159764466710694,0.8923179973409683,0.8738438682225872,0.8544161726345842,0.8362673297078661,0.797719341977532,0.765838030747082,0.7574701693091086,0.7640046459001941,0.7454957354328063
205,롯데칠성음료,005300,0.5982418823124144,0.6235304149351781,0.6229076861710064,0.6263031095522374,0.6235102989066998,0.48978974743793807,0.460837498220958,0.4349702572925869,0.38716954556465716,0.3951624351712415,0.4043229493213321
206,디씨엠,024090,0.1789755471266617,0.1708287112841711,0.15583784859904928,0.13324169925612894,0.13454903722258352,0.1511072849101085,0.1510090810030421,0.13538642637690387,0.14215287587641434,0.270012798248286,0.1750282378439128
207,포스코케미칼,003670,0.37834488808833827,0.5097743423217246,0.41835789722809824,0.19997006131489178,0.21971960657057704,0.21338764057375725,0.24986707339943687,0.2865651598219568,0.28235073498139496,0.2630282588737236,0.33208035360801685
208,대한방직,001070,0.4004276536349857,0.3624473863182357,0.3623730992057139,0.33895486170015043,0.52706262840235,0.5182507071866806,0.5580274671416021,0.5299075787389075,0.7181152872091787,0.7085202323049767,0.6820024775132095
209,플레이그램,009810,0.6006296658960192,0.09993249256991188,0.03182969820474042,0.056782156753865255,0.24179798922752652,0.22336580784310828,0.13711631166730115,0.19879049696805137,0.04761505806771249,0.027427691387386578,0.04898647718619293
210,메디톡스,086900,0.30142677451042815,0.47665453377157757,0.37683895942237383,0.3487800157646153,0.4841095766406429,0.5527932803797693,0.44248659220524433,0.5158194761284314,0.23583793334239694,0.21753513441949676,0.22315696644391597
211,갤럭시아에스엠,011420,0.19193971491480294,0.27439481223887335,0.22813325681980137,0.1961851525426971,0.1873683561404857,0.2326608964220524,0.2758593664626393,0.4874438361584815,0.4289318104989387,0.4109186336901572,0.4397291557888794
212,한국타이어앤테크놀로지,161390,0.29894111195194223,0.30458186240078383,0.29291742661325315,0.3068592866056805,0.330428676092906,0.3804306900689735,0.4586443319331541,0.4571600272484907,0.49539919853704956,0.5514784470652795,
213,삼천리,004690,0.6560609947935857,0.6396826179808703,0.6439620743300273,0.6301248780750577,0.6339845554531532,0.6306428084716507,0.6192913900775074,0.6398228686244394,0.5650000893297243,0.5806640563991238,0.5330463797031305
214,SGC이테크건설,016250,0.65481180032004,0.79251318645871,0.7447688461298634,0.7393023983922412,0.7503762395105542,0.7633510303662271,0.7757151250789639,0.7730533642875872,0.7473339544598103,0.6189720092037376,0.568452941651474
215,아모레퍼시픽,090430,0.22437113625757404,0.2170358103025346,0.24881700602380005,0.17216468279877137,0.22328507972903042,0.24798338943334722,0.24099622452527958,0.2532716661486861,0.24507772724326674,0.22549972915156571,0.240505055442053
216,넷마블,251270,0.4366296796524403,0.3128661704466206,0.19940224913895985,0.1622498329876794,0.16501215841673492,0.33057185543913553,0.19039848962242958,,,,
217,천일고속,000650,0.4270369941526287,0.43391423269584717,0.3628096003320601,0.23038921874996324,0.30517270426723225,0.2604935260984704,0.22017654456240424,0.2571637524280699,0.2612280672314918,0.28048082115537126,0.24826974677628263
218,사조산업,007160,0.49208139249538707,0.5372592199894061,0.5735744878525567,0.5664831310624218,0.5596136879569581,0.5966208402444391,0.5816984435371559,0.6450049317583357,0.7010916529817425,0.6751777290100814,0.7013986011556343
219,주성엔지니어링,036930,0.4807759200359575,0.5859390730784865,0.46301669632557646,0.4355610716780226,0.40244235164986986,0.5489071027611572,0.6287914726592231,0.6471711974944736,0.735179044533475,0.6780866231966887,0.5892907993623043
220,레고켐바이오,141080,0.11751287319902352,0.17501105790604327,0.1807221349423184,0.13470338807519142,0.398517356816699,0.3293141799305974,0.3691129561942316,0.4062096486505335,0.2189614887861408,,
221,KH 필룩스,033180,0.20785540956586976,0.2952878780395053,0.346435540332721,0.47380566021751597,0.5113658103509516,0.520224489582542,0.35797151320581555,0.3511324731429687,0.3630219761619812,0.3600641943335979,0.37550230380800453
222,삼성에스디에스,018260,0.29225114000830854,0.2507734778841345,0.25451931685100887,0.23275920414793444,0.21412237484852972,0.22667040181491988,0.245563193533807,0.24017484400167732,0.2673006826502425,0.27331599769804793,0.27769383624455424
223,기아,000270,0.47774782996624515,0.5058447166604483,0.47640719548746024,0.4739283642942031,0.4863473434784785,0.47770071720437673,0.4735978356556018,0.45220362671443826,0.44019753999498096,0.4799710256527546,0.553474464652812
224,SGC에너지,005090,0.7146816520236164,0.7466541555812989,,,0.5947068351726114,0.6190573168370568,0.6260481478892828,0.6472798061886446,0.655172493891157,,
225,인디에프,014990,0.6971374509192919,0.7029108308533065,0.5805481097133777,0.5201062890130058,0.5318856826777024,0.5890211112576182,0.532393151058177,0.5334915613585027,0.5472506932701423,0.5437220406428556,0.5385410909387418
226,코엔텍,029960,0.19924307918717624,0.2091930152898779,0.2291454079288333,0.24272299999201244,0.27317427220083584,0.28127668685679097,0.25530943025573244,0.1376059712515677,0.11918500716908914,0.1299456990278079,0.1320203349034169
227,오스코텍,039200,0.3630748193256103,0.2506508356450857,0.24901652999434143,0.26458389212771954,0.3672912869391507,0.421331490783553,0.5350027312121202,0.39940234005711533,0.41124342543230896,0.4315375643285884,0.4637547029556873
228,무학,033920,0.22903435339335496,0.12359856936710295,0.17565305771020992,0.18180068456690535,0.20042259907974913,0.18681392656265786,0.21712916331011684,0.2230595959815649,0.21505136084697193,0.21808500910699594,0.29224980754126273
229,한진,002320,0.6456664451439201,0.6732545651395396,0.7029906286220476,0.5990389733948346,0.6457657869773111,0.6964546032523163,0.7066351523586791,0.5982052750138883,0.6104358441498793,0.5871869945840504,0.572161723219457
230,HLB,028300,0.31129470155202127,0.21097332250832,0.4781141035962516,0.31087028221266855,0.39594647698802043,0.3354656535634263,0.38225115014554817,0.575676627125842,0.5706066723555604,0.5135402200774433,0.6093747863498181
231,HLB테라퓨틱스,115450,0.3145406821463245,0.17740345603941812,0.4545811554855322,0.24360185394339412,0.2981749947758678,0.28434652523791804,0.3348936225719989,0.6152216488509106,0.7170954414632283,0.7406499963730157,0.7046660976553061
232,HJ중공업,097230,0.8188837498679375,0.8541366681024953,0.9008210598075801,1.2590652687644954,0.862789318353894,0.8261733386779135,0.7952938841833214,0.7631271415139191,0.7547650671913114,0.7394849245105574,0.7346976130788951
233,LG전자,066570,0.6242057296920628,0.636087412002271,0.6338568041038901,0.6321344514626873,0.6440237113357794,0.6471629352310242,0.6424650497429414,0.6495373420286055,0.6428353371576904,0.5961451787507074,0.5974014326518855
234,현대제철,004020,0.5070391156732963,0.5209352237864426,0.49852838907255614,0.48887025422744596,0.4895543715097407,0.4934121850918774,0.5129381402789366,0.5225380745955744,0.547271053240651,0.5716630631183659,0.581256168145886
235,현대모비스,012330,0.3132142264084616,0.312789276748024,0.3046050402368241,0.2871460169656094,0.2965693432458281,0.3153467255446014,0.3202818394988007,0.4046289371249417,0.41350552503028654,0.4328979176487393,0.3889630100540193
236,고려아연,010130,0.22378595825707237,0.1661971523909781,0.12781857035208508,0.11782159437880939,0.13249114344091786,0.1264814124919144,0.11654908367231226,0.15229369311641025,0.1540736471867771,0.19319670880733605,0.23789079372727842
237,로보스타,090360,0.3096592245488809,0.41382568848479157,0.42140399722330146,0.40079988702617114,0.614079486900575,0.6724760782142208,0.6270016592630046,0.625727171624121,0.6714606678199977,0.6135513126282571,0.5617548525843327
238,인터지스,129260,0.4675103903469964,0.5098918536054206,0.5710069000853288,0.5248729819729651,0.5230532480266639,0.5704939523202245,0.593812333864297,0.6015573372569578,0.5948633477455518,0.5695132300905483,0.38469978441762664
239,비케이탑스,030790,,0.6670741630929813,0.5778942130262759,0.5621883883873748,0.226073935811715,0.5685857388108526,0.49039046837174616,0.7235949284091271,1.5914856885616393,0.9369755775005117,
240,신흥,004080,0.2683400002749888,0.3712953732074485,0.42301000126342414,0.3595290876287314,0.3420060374248372,0.3561546763982838,0.3806216146111279,0.3280377404283802,0.397539387303114,0.451970162202665,0.45214260329306366
241,디와이파워,210540,0.33934999295537194,0.3431201140895064,0.36395820973063464,0.41911491299105663,0.4977129919268783,0.5595149752795961,0.5837120718169311,0.5944455559584234,,,
242,E1,017940,0.6565904257989028,0.6667613633349998,0.6652862921720264,0.6309234428375462,0.6384388681918672,0.6661490621777599,0.6478370276671471,0.6591821146894753,0.6635167739397086,,
243,효성,004800,0.4308965773615876,0.43240062011385716,0.5847680602292115,0.578310403263725,0.7342079536603389,0.7279746175757279,0.7522251146545794,0.7880798489145259,0.8032811293778476,0.7810130519181109,0.7826969196864327
244,진흥기업,002780,0.48910710994921686,0.5799191266727072,0.7010191734146587,0.7848302905545762,0.7580569706774114,1.0331328952548147,0.8757960399694544,0.751460634221444,0.9279479983629293,0.8031443193005658,1.0163231365868746
245,현대에너지솔루션,322000,0.47103494911792276,0.28259783045268616,0.3393878662742917,0.1403915117199327,0.14108490598601414,,,,,,
246,코스맥스비티아이,044820,0.6418674093417093,0.6231302119733365,0.6012281546335247,0.5909951601489987,0.5360802068114771,0.48316123073158856,0.40243485377624405,0.32055625651852426,0.6677472589675334,0.6690265696095778,0.6935238661694266
247,원익IPS,240810,0.3139349008827542,0.3970508860673472,0.3699084855796148,0.27936108508306134,0.23473016530896817,0.21995755033460263,,,,,
248,케이티앤지,033780,0.20867512672200297,0.20724904848224765,0.1871997490366401,0.1990284753905044,0.21557519466975128,0.2749420415167079,0.27387876152968793,0.22740963098731895,0.23969007340946766,,
249,동국제강,001230,0.5607256580906357,0.6057551693540454,0.6423799100909366,0.6453467478807188,0.610789544103361,0.6380304617863543,0.6743141773435437,0.705460423877881,0.7125135824493454,0.695872836254324,0.6899691064111704
250,SNT홀딩스,036530,0.24962608402375577,0.28758457403659937,0.2730592863476328,0.2888395737842827,0.29209258424388995,0.3073443331142486,0.29505318692846855,0.33507485405644116,0.36051533748077086,0.3647788394613839,0.38300543973338824
251,금강공업,014280,0.554864565085796,0.5466074541708115,0.5852049955217885,0.5846445865254158,0.5622728942593557,0.5711929910434105,0.6020319770505663,0.6202615030717474,0.6190127336740852,0.5949651644083693,0.5528246171674951
252,한독,002390,0.5437098065070508,0.5337202529456845,0.5405237073421804,0.5198159052210948,0.5452988964508465,0.5356011359783981,0.42760485324857017,0.4029449665315867,0.3792120078228327,0.3417584605570236,0.31815852893035346
253,대주전자재료,078600,0.5579199990051048,0.5765095472301834,0.5703198775643228,0.5179655974543895,0.5931460764277527,0.5859984391750532,0.6068988791309268,0.6321904167405871,0.5872175496037806,0.6029635752229312,0.6476431479701632
254,한국주강,025890,0.44093991289622353,0.35400341079557957,0.3359341084576491,0.25163267954696367,0.33655107764697073,0.03306339425434505,0.06126351647327706,0.12218670233737784,0.06870882695671662,0.06261033931893055,0.11648450612057713
255,대유에이텍,002880,0.8563955042934243,0.7948704156849898,0.7887351137558027,0.8085201261399959,0.7650334296422707,0.7601831630253111,0.8064775350325994,0.8356270191591123,0.7639272850873438,0.7450724821758072,0.7933505986727599
256,오뚜기,007310,0.4096134329575168,0.3836084778660416,0.37434704289632376,0.3817922149471073,0.3311394915348372,0.3500384664981498,0.3605728395219939,0.39083675187482764,0.3854231568618981,0.401547662861195,0.4002649261546509
257,JYP Ent.,035900,0.21034992616191756,0.168351941280447,0.21886934828113463,0.1968964999762687,0.31076287771552435,0.2255913925130677,0.20615068432715403,0.2427099138556568,0.32317864936987284,,
258,남양유업,003920,0.13275228834518088,0.12771305406081365,0.13643597663001503,0.15564080983285494,0.1358651517095995,0.14614589460684088,0.14585376375673775,0.14460258098291542,0.15274204046178963,,
259,화인베스틸,133820,0.5661518855547784,0.5706968203631569,0.5628842208345921,0.5583445908838166,0.5381664711103962,0.5511029701663955,0.5465673404324621,0.5855863362073105,0.7149488664550109,,
260,제일기획,030000,0.5565625563081508,0.5471368589508794,0.5752710156046117,0.5889683689242521,0.6175710884316504,0.6391776593932945,0.5712912802306604,0.5212794887493729,0.6077746712387031,0.6494891104766652,0.6035446973463232
261,CJ CGV,079160,0.920410520575007,0.9338933246584326,0.8671300463113238,0.7536997000510367,0.6838899663244558,0.6378587213100968,0.6859641163873367,0.6882834798980353,0.6555303636301758,0.6547565850122208,0.670270635364366
262,KTcs,058850,0.5618998584882272,0.559013357624106,0.5659372465305985,0.5383156854195341,0.5419054993309608,0.5162871113212332,0.5601374483189309,0.514304215715759,0.31779042496069154,0.3228743086997827,0.3213460011322328
263,미원화학,134380,0.10376572250296945,0.0991806047626116,0.142181661161671,0.08145610862420985,0.1288667713699775,0.1004773625668151,0.14094332897917192,0.2324886433060107,0.2520937898946662,0.30239920042575225,0.37117228953247594
264,위메이드,112040,0.37340517393310624,0.16414443421893596,0.16456083482886844,0.21447679619027152,0.2454564787625588,0.13675201101644324,0.15943985381933393,0.13619413230947588,0.06874171530040893,0.06016856967657129,0.0797869340084881
265,한일시멘트,300720,0.3847359735032805,0.4339851347225271,0.3588594200943529,0.3653382456672353,,,,,,,
266,한올바이오파마,009420,0.17626989355904796,0.17652532057772558,0.2663026761529157,0.27963566784438376,0.3408368627505594,0.16333866001621056,0.18705705440126677,0.47448880289131085,0.3906463942620443,0.36696244561428615,0.5192178911551134
267,HSD엔진,082740,0.7371859984011523,0.7316082450141356,0.7729051923815582,0.6892292911798048,0.5588815413187737,0.6061299357995659,0.5912832460761149,0.5450865228431232,0.5248205389912297,0.5813625095864259,0.7201294227098193
268,메지온,140410,0.2518756513747417,0.24880128732260412,0.2725091836570592,0.23635056969946197,0.2818656336267979,0.44165797742423796,0.3931564991985546,0.15055007687278898,0.018354711382688408,0.05893043508726777,0.10806224097415992
269,사람인에이치알,143240,0.21575685635346595,0.14081325302085346,0.14853831775058737,0.14227154157935953,0.22555615740641932,0.11097857582362157,0.11094731529751635,0.09465037195771313,0.08141950540753815,,
270,KPX홀딩스,092230,0.24543982687288474,0.21307758633440568,0.184722512742787,0.20520581281630615,0.21291286030596035,0.22617775218904224,0.23275009857887358,0.25582857097648964,0.2719219457950143,0.2780326773749435,0.2508722033730636
271,대웅제약,069620,0.5036620092524696,0.4913712870829866,0.4894947784871578,0.4967824764478118,0.4795844695935984,0.47186939925971544,0.3856826621287621,0.34390081626902297,0.2436034391393152,0.1985254946076038,0.27292903353157494
272,지투알,035000,0.7147015361872275,0.7259838967982358,0.7162676706981436,0.7939028167477318,0.7981080898736004,0.7815170500935792,0.7205619173461962,0.6853222423423989,0.7022116105276819,0.688940173456676,0.7128440706069518
273,새론오토모티브,075180,0.11175843738150718,0.12162607268901938,0.1665894898566193,0.16738593373117028,0.17624085687152574,0.18807163656741066,0.19599051155391536,0.19502504347222033,0.22935379614026866,,
274,한화,000880,0.8959943113481852,0.9073236581855838,0.9039562560799317,0.900010750311399,0.900341782249878,0.9081304278466836,0.9062937419738533,0.9020470526799925,0.9049090371719204,0.6621357354422759,0.6634114518357948
275,인지컨트롤스,023800,0.6383263225665731,0.6341033342983412,0.6308784265650264,0.5655963040738037,0.5594134313616973,0.5673195165275485,0.5707858965818486,0.5675212937077643,0.5250142305809475,0.49802212330448353,0.5988706185679173
276,명문제약,017180,0.615369866263166,0.6264796901486801,0.69673658709856,0.6171247711392088,0.5672953826270951,0.5717301395822492,0.6634218083925534,0.6163212183260977,0.6195763282687997,0.6130953695689515,0.5894808775092125
277,주연테크,044380,0.2419102442997888,0.3460321381188876,0.30785610749818887,0.26429927613617454,0.11853547092092766,0.3477953846142812,0.3035550490503617,0.18146234254707333,0.1836832909180798,0.20425793854703533,0.22405754051738866
278,한진중공업홀딩스,003480,0.8103167862026411,0.8059068629452124,0.8062652936077086,0.8040961719211593,0.7764170394986469,0.7124094244658332,0.6375992166314223,0.596926460531909,0.5302257380749416,0.44479674027734767,0.3430342776797502
279,아미코젠,092040,0.43370707996667307,0.3198457302995772,0.3437986176250542,0.3067498739781861,0.29105927388046104,0.26769576209069357,0.31029012261855804,0.0799669081812274,0.06696167524927564,,
280,경농,002100,0.39090006289000756,0.43106961836607494,0.4556501057135223,0.4361149135446349,0.4279014024525839,0.4267359104859944,0.44785159989505346,0.4065277131422883,0.36262793954875877,0.4367788906464731,0.17717186747720623
281,한솔테크닉스,004710,0.6471577112505063,0.5280578902868379,0.4713720768882389,0.6065367375149694,0.5762747269462872,0.5792228723513093,0.5224976112387508,0.5064883049675998,0.5966619800042592,,
282,세이브존I&C,067830,0.18842280877697626,0.1918296240900491,0.22670306963577636,0.24516129932152325,0.3070914417841091,0.3449532932394474,0.362818893884342,0.3932556993262288,0.4376037668876971,0.4712037768188973,0.5225006993422535
283,케이씨씨,002380,0.582566660992966,0.5751395608502022,0.525354751547073,0.35961197049654603,0.3853317300022557,0.34875731349048833,0.3229839490708674,0.28022609446422614,0.2777296461733875,0.27287376277238257,0.3155411955048701
284,LX하우시스,108670,0.661057921614703,0.6490212008860673,0.6429741590494777,0.6347205299089856,0.6183518552867434,0.5899362875651386,0.6102641899570601,0.5964828529968669,0.5989219753812455,0.591391390715813,0.6281693360192455
285,GS,078930,0.5446502736485352,0.560541978391576,0.554630682532599,0.5349301740295979,0.5608634533963828,0.5614670580436565,0.5743127480154558,0.5211288966792434,0.4124416184338,0.4357503437974782,0.34873936158426266
286,금호타이어,073240,0.7048578826825858,0.6964291839112801,0.6710405497065942,0.6821587575328415,0.7955264070509251,0.776081398948345,0.7744786079559935,0.7240196151842975,0.7595655375074727,0.8054546015430486,0.8843545036204001
287,한농화성,011500,0.31921471258447537,0.2364585092739584,0.2637342385705291,0.30815350684042253,0.34388727479692605,0.353658673723045,0.33064834856760866,0.4165588387043444,0.38295830776024176,0.42601903865372986,0.4384187679324323
288,현대글로비스,086280,0.5224347708393413,0.5351402836342853,0.5389534137881071,0.5096404012730757,0.5126214129422558,0.5635448992159986,0.5859117150620784,0.5527792963749397,0.5396062917656301,,
289,LG화학,051910,0.5461063669869398,0.5460028480103866,0.4890791397921011,0.4015324070639936,0.3475327341266626,0.3141540562677124,0.29470295275327785,0.32336211772890977,0.32790610177512186,0.3507475022997496,0.36491153673592724
290,두산밥캣,241560,0.4964087592884996,0.41473437211738984,0.4064847827998493,0.4198859836358965,0.4457255758492506,0.4701545152223692,0.508956258873887,0.5121964931378645,,,
291,이마트,139480,0.6030913319194265,0.5301530968484723,0.5161480252925928,0.4713161996976623,0.45405671407387654,0.4734854652384328,0.5005183336429156,0.4894420371444235,0.48682075866763813,0.4998204122591965,0.49818164056408654
292,삼성엔지니어링,028050,0.6764140044860729,0.6673934870127428,0.7163232602618792,0.7839974525368965,0.8075845381854825,0.82090372939813,1.0575155068348008,0.8464526446708828,0.8472435907164526,0.6933060346830048,0.7468771816204163
293,롯데제과,280360,0.5023821558911122,0.5157476970260008,0.5210947194415272,0.5052806997269074,0.5662364107144292,,,,,,
294,롯데지주,004990,0.5166472530085382,0.5305098501069837,0.5006624821519974,0.6946425698834742,0.6579525305257695,0.35817408013042173,0.3752652501987263,0.34460080178562225,,0.3038430763141778,
295,삼성바이오로직스,207940,0.37376469440833715,0.2841470784809706,0.2634085159835741,0.3051530931194637,0.44641508754931936,0.4580684015616287,0.534462363268862,,,,
296,인스코비,006490,0.39745201801892394,0.43354187097901375,0.4919329559997606,0.46219789766959973,0.264037434160883,0.3020861188466409,0.4783326049022466,0.12483428656430448,0.1252356456431629,0.2618556484095688,0.20362635844980903
297,유수홀딩스,000700,0.18668695952162434,0.2206633521528524,0.37045220997905254,0.3871469598156237,0.43875127325748314,0.41876102248879865,0.4250129930647382,0.4611611223512053,0.9335195687230428,0.35474467754739364,0.26060560528995547
298,동양고속,084670,0.4994093832130624,0.3623798254352668,0.2923864488794785,0.4249455698658643,0.4177978422153313,0.468332013530655,0.4532967591085234,0.44751034781246823,0.46441004250397244,0.465111671028296,0.541225605130641
299,일동홀딩스,000230,0.8008828826274231,0.6231664620194539,0.6000716039036413,0.37866017527242873,0.3652962285864197,0.4765104577822544,0.5040220377407167,0.46328388397194736,0.4801065406268837,0.4011302317866022,0.3937836429905448
300,삼양패키징,272550,0.47551376600646217,0.45484628125525906,0.49238992796058584,0.5138305822361914,0.5058846709047556,0.5568296158372853,0.600449639175895,,,,
301,유나이티드,033270,0.2087289042669272,0.21656722792354122,0.22987508524091602,0.24332250309904382,0.24121812107983992,0.242649154068515,0.2538638498802011,0.25456368286029135,0.26920648565058847,0.2884155421893078,0.3353772909030124
302,기신정기,092440,0.05963571995360588,0.0573437106026364,0.04929043559384258,0.05072197054314304,0.056705779094238074,0.05924742990840311,0.06207222432378097,0.06188289775627348,0.08584193709545634,0.05539848552421423,0.05796164415187121
303,센트럴인사이트,012600,0.3182309912789262,0.5589189226547748,0.8608941948569234,0.6644053442796989,0.6296603049921775,0.5664251610253246,0.6433886718342547,0.6222001181603393,0.5692808398407765,0.273109248796282,0.5681845250120054
304,비상교육,100220,0.2636238712485934,0.2556272120220372,0.250767165208162,0.18646516023510365,0.18418896736798016,0.18737522122103203,0.2677960534597205,0.36601156101198906,0.38443360913632985,0.34871258552639667,0.30864387790484105
305,에어부산,298690,0.8707272653279448,0.8934096360049123,0.8903309803946279,0.49687127821039806,0.5449981097468055,0.5000887348606755,,,,,
306,신도리코,029530,0.07229929409060379,0.07390307334403774,0.08112626082099839,0.08277546775219735,0.09005269774067834,0.09763922271274522,0.11734538237575003,0.10450366826590654,0.10450147166226784,0.11951529169407432,0.14497593174327472
307,에스엠코어,007820,0.2586198853800588,0.24881197236429273,0.28345447846320204,0.3003311164180125,0.23189308775098952,0.31350212664953575,0.32868425665062423,0.3572140872418976,0.3912569343193141,0.3788749330548206,0.42685516261006784
308,동진쎄미켐,005290,0.5270286337373121,0.5441174011463689,0.571360305781187,0.5977468481314377,0.5989032055892552,0.7005335971455765,0.7399947420197356,0.7788115393268972,0.7843963856338098,0.7744259676117011,0.7582324104282179
309,메타랩스,090370,0.33635724860049665,0.3058354595315028,0.403734556212126,0.3161279523598991,0.38631330028182864,0.6951544029809829,0.8279802180263883,0.6207958972096302,0.6259384758616725,0.6327571530166943,0.5887195954678694
310,유니온머티리얼,047400,0.5506457553269247,0.5490892363412467,0.5075005914017413,0.4556241187217978,0.35127451147096084,0.3142569264292952,0.34861439396054344,0.3680595058853694,0.3689502984556628,0.38905358314394495,0.35810413451694617
311,미래산업,025560,0.28099792739855056,0.3308572214887575,0.11396766577826001,0.3066428918568292,0.2822744874933888,0.13500221738806475,0.31177810775779136,0.41523243865046483,0.597734491569135,0.6047020734106655,0.5977421185741625
312,일진전기,103590,0.6144633819315526,0.6091948121068108,0.6110334448576568,0.6142926936691155,0.579836253222007,0.5610206272448132,0.5631576550517082,0.60542156551093,0.6334478008296487,0.6177762804083251,0.5658403639323085
313,케이티알파,036030,0.4426995891096468,0.30903452904649265,0.26720423141222804,0.2415202640255596,0.2050142458212764,0.18836408155752277,0.14395201086846351,0.13845726894434515,0.3495283727202776,0.3190272470326904,0.2778060532760698
314,깨끗한나라,004540,0.6166863768078148,0.6149372617303448,0.6982070110364011,0.7086008039162205,0.6717545729939262,0.5968572833716702,0.6068282879702127,0.61570213861716,0.6036244465565712,0.7245376386076388,0.7632206314941649
315,SG세계물산,004060,0.2079935311452344,0.2655611604964711,0.28792132385022956,0.4112628030783955,0.4052827317547104,0.3382761637319566,0.3061352813754123,0.31280910557257613,0.2766034140617754,0.28046131463504925,0.313880739537193
316,와이지엔터테인먼트,122870,0.22320859720069333,0.22155862327204892,0.18337235884874453,0.24377191738858858,0.2595866780176201,0.28031045178061775,0.28261131202673717,0.2769442197608787,0.14963119534126287,0.17107631625043543,0.15502202715330238
317,씨젠,096530,0.2726167332004468,0.40944553817473245,0.21914400698281516,0.2164118914588881,0.25194405822974064,0.3527082485593613,0.30273136411479845,0.3150404741425539,0.34558402844516645,0.4984527145146401,0.48103700679829364
318,동일산업,004890,0.15139961826237916,0.13657022812084185,0.1260914807164508,0.13371572398701193,0.13114776182896726,0.12096069104496165,0.09149002914704073,0.1150045824800129,0.14866972871100018,0.14633999552403532,0.2294193014140765
319,진원생명과학,011000,0.17652003997582716,0.2786965975560679,0.5296367747691518,0.4033950030276266,0.19927555637632205,0.453985409945054,0.17303730229299408,0.14803876796828025,0.2548551393469447,0.33083232025052367,0.16479982237697235
320,다스코,058730,0.5801076918188972,0.521260524785374,0.4256650516745049,0.4035036789583651,0.46513033435538637,0.33788671349453797,0.3436216638679217,0.27621026499692447,0.343627950917359,0.2914071609683161,0.3528198771353297
321,NHN한국사이버결제,060250,0.6037663439846939,0.5887062414740997,0.5916886195583537,0.5856234429595143,0.5273216073549026,0.48767805389021057,0.4295718240224834,0.44087549775564955,0.5344998982654162,0.5745422699755539,0.5956321371175848
322,동방아그로,007590,0.28049575961278606,0.27667482574620555,0.29306490374280864,0.28393052468407903,0.27873216573313747,0.2537044981466452,0.2744948866595857,0.25666284395012834,0.25180993563572146,0.251881197844031,0.24568066608226508
323,에이엔피,015260,0.6346255138328046,0.6084458140086006,0.569333283018383,0.5605635842087917,0.6094325223637393,0.4706993102739089,0.5268118255567639,0.7807317610954524,0.7206809409427959,0.7299429917613925,0.7487044010778687
324,BGF,027410,0.1255833045710684,0.07303398554114593,0.07791008810106896,0.06716370985664644,0.15485931294227862,0.5086772237268147,0.5228726747422537,0.5725845271963467,0.8250136062445126,,
325,한국단자공업,025540,0.25151540423045166,0.22429672281153135,0.19807023958624895,0.1971283920099338,0.22807836223293435,0.2523492806517891,0.20491700957202263,0.22842855354310768,0.23387280954057726,0.20624405653065747,0.24583334698053072
326,체시스,033250,0.5899826263042219,0.7220011076338797,0.7110933502737382,0.687134916161777,0.6530879290289548,0.6280684288625475,0.7100977686229447,0.7171433525721467,0.6589336774740915,0.6383332087568544,0.6736152134756389
327,아센디오,012170,0.3361664857668314,0.27135212564983624,1.1671164182254405,0.5792493675774097,0.5851676891056214,0.2476505626853038,0.36648165807369004,0.5089568955961415,0.4236740153030617,0.3730228837461335,0.24911812110402784
328,와이즈버즈,273060,0.34279562135414776,0.4702270513543814,0.5969798736723714,0.4979072842358439,,,,,,,
329,에스엘,005850,0.40857708046889973,0.3906820602138497,0.39360399621242204,0.4016215974352432,0.36322066384488355,0.4143416174266529,0.4538627746512506,0.4358980488711003,0.45319420776326164,,
330,유유제약,000220,0.3331871057615252,0.24444363699269622,0.34253870513946316,0.3575787652674724,0.3181914121539138,0.29657302221232534,0.2932750011861687,0.2491890039110684,0.21626670903907466,0.24041218640497142,0.28094591050751916
331,LG이노텍,011070,0.5718828140409716,0.5979717603590446,0.61797121657058,0.6319995736240733,0.6680924997024253,0.5886698479645758,0.5490795273017323,0.616937996886247,0.7125470379838144,0.740435393927625,
332,방림,003610,0.22281921362501395,0.1895887163106011,0.19859427355509218,0.24619004162815583,0.26834752617894353,0.2685366390738229,0.31068431750147885,0.3370993519366977,0.3899672862834299,0.39011145191747854,0.43233947303036663
333,대한항공,003490,0.7425872046669093,0.8685305246163274,0.8970615070099585,0.8776202487772515,0.8399736682251847,0.9217603843680625,0.8966501714705083,0.9061968599542888,0.8804467400262848,0.8735762745341418,0.8763216848819596
