종목코드,종목명,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
271850,다이오진,,,,,,,10273885714.285715,14890471715.784216,6429821428.571428,9226112967.032967,8949497019.23077,6515916428.571428
267320,나인테크,,,,,,,8018464285.714286,8294584103.396604,8914290178.571428,90820448757.42902,161925469938.79245,134342249140.0
233250,메디안디노스틱,,,,,,,38604084566.190475,56327738912.52498,65809505080.35715,69505995509.95879,69111689505.71928,66624034478.57143
261200,덴티스,,,,,,,8484753571.428571,8702111719.53047,9015858928.571428,71625067299.06136,167448157731.37424,137227294300.0
221670,주노콜렉션,,,,,,,25016818811.11111,17742489004.545456,16585891585.714287,,,
272420,극동자동화,,,,,,,2407500000.0,2635833333.3333335,,,,
003380,하림지주,,,,,,,1235530454365.0793,1037429488882.1158,975439793778.75,610291220735.0045,888250818760.8392,1075174080985.7142
263600,덕우전자,,,,,,,127277348287.5,96398562312.87796,87524139729.55357,115438838238.9423,132470116073.35165,130139253907.14284
263800,데이타솔루션,,,,,,,65824314116.66667,58400829224.76691,58916387087.79762,95358697979.53296,99071151464.76025,130397765585.71428
270020,이십일스토어,,,,,,,8770217450.0,8426784323.75,8495193819.285714,8194026716.730769,6452115001.071428,6423998760.0
263720,디앤씨미디어,,,,,,,63078943214.46429,166245979751.77637,187597932687.9464,362214413784.8214,495197337711.5197,375399198189.2857
162120,루켄테크놀러지스,,,,,,,6786142857.142857,12717133705.494507,10577079508.690475,13973422286.103481,52030396341.34615,51766523537.14286
267060,명진홀딩스,,,,,,,23604495600.0,22670307151.060604,23629777686.458332,15317639553.32761,8209272218.800325,1437222186.0
118990,모트렉스,,,,,,,168970559301.1905,158152407022.09354,96258900585.9375,166167810219.64743,244956917271.86188,243057741339.2857
251630,브이원텍,,,,,,,282605742800.5952,211686804334.64453,138690233837.5,119126753414.69781,149213720487.21277,156203519571.42856
091990,셀트리온헬스케어,,,,,,,9980718768123.215,13558393967011.582,8262387271442.262,16356910682868.27,17141157943223.975,10457723487214.283
260870,시그넷이브이,,,,,,,47279759650.47618,61990946520.39835,49864189528.57143,66717878217.32829,280699280781.31866,285104495571.4286
227610,아우딘퓨쳐스,,,,,,,100093965309.5238,182649069680.31967,103966964285.7143,42338026556.77655,43161890465.0949,36365389702.85714
271400,알로이스,,,,,,,3143250000.0,5040543392.857143,85755341714.28572,,,
140670,알에스오토메이션,,,,,,,148595214160.7143,149782678684.12836,98200122750.0,67332662954.25824,101396255569.88013,151774084000.0
270660,에브리봇,,,,,,,21424461428.571426,15913797619.705294,8622509876.785715,49953740695.87912,182754469507.2927,282403729328.5714
273060,와이즈버즈,,,,,,,15078560119.047619,15310316174.45055,15918517857.142857,49203891855.47619,91715533896.44357,86737910987.85715
271560,오리온,,,,,,,4159489069500.0,4882177738375.0,3892944064109.5234,4957283348407.602,4743247213987.763,3354075998314.2856
272290,이녹스첨단소재,,,,,,,716939121387.5,503514511090.1515,466862561997.619,407771887089.7322,638039317339.9912,935107233171.4286
258610,이더블유케이,,,,,,,47861027410.47618,39007250595.49783,67400685030.952385,109962153996.13095,109937046341.78946,110394955567.5
181340,이즈미디어,,,,,,,44006294577.38095,41185680552.85339,46394918958.33333,28406143844.551277,155554063944.8052,20536402714.28572
271980,제일약품,,,,,,,607503592492.262,629541969723.7013,554651578975.0,673633620150.0,572053400031.8181,410686068000.0
263860,지니언스,,,,,,,60209429464.28571,58858646919.64285,49998194517.85714,47663272310.43956,82915721431.3187,107128748571.42856
900310,컬러레이,,,,,,,166972500000.0,139826766983.017,103988571428.57141,84608282967.03296,98777011738.26175,75773571428.57143
176560,포인트엔지니어링,,,,,,,115178952380.9524,139597538253.41327,125837857142.85715,,,
270520,지엔원에너지,,,,,,,9246458928.571428,9443164545.454546,9760759821.428572,60677298499.17239,115897327481.13385,78490403620.0
271740,한국제5호스팩,,,,,,,8042619047.619047,8210524059.274059,8454880952.380952,,,
238490,힘스,,,,,,,125675015764.88094,76063132934.92424,126289668034.5238,123400230830.95236,125376119278.76624,104678583842.85716
263750,펄어비스,,,,,,,2007631215000.0,2714507921483.9326,2515096646250.0,2743568277166.8955,5554943076242.508,6780608589285.714
263540,샘코,,,,,,,66465325906.93182,48124275355.43456,95407101803.57143,23457341951.785713,54521466496.25,74474848400.0
174900,앱클론,,,,,,,283174666666.6666,348841462726.85645,317270300000.0,458453549267.3993,347960978643.7001,226606501989.2857
171090,선익시스템,,,,,,,152468750000.0,87464601898.1019,76893083379.46428,55812605692.03297,196151840559.26572,196765834364.2857
259630,엠플러스,,,,,,,106540307416.66666,122839223122.669,96314386696.875,116117758271.01648,163025966482.35513,266510116575.0
243840,신흥에스이씨,,,,,,,150511267585.4167,271451152331.46643,242754324303.57144,266339910084.27197,446721288960.1898,405905973428.5714
179900,유티아이,,,,,,,101421841354.16666,99093461318.9394,280462069091.369,228297639940.80817,252116081738.10562,205422394125.0
263920,휴온스블러썸,,,,,,,47003491150.0,69394704189.73111,163690804253.5714,57935457145.17857,183177701142.5,223400585370.0
277410,인산가,,,,,,,4740450000.0,27766693243.116882,48394178007.48512,45497376348.24176,72636598094.63911,75788602141.78572
255440,야스,,,,,,,300757187500.0,275517420260.989,295172980952.3809,162588273026.55676,195628668331.66833,171013164285.7143
282330,BGF리테일,,,,,,,3906882918750.0,3309099633548.4517,3347342182098.2144,2234122912718.4067,2903467425028.4717,3049992126642.857
276920,IBKS제7호스팩,,,,,,,7301520833.333333,8069335039.96004,7918218750.0,7478198214.285714,,
007680,대원,,,,,,,118235000000.0,136910748782.46753,144100082671.13092,104581859531.9162,127232835646.75699,132726303004.28572
281740,레이크머티리얼즈,,,,,,,9448083333.333334,9802169505.494507,10229181547.619047,125775858219.16666,281134224210.8117,313323437198.5714
282690,동아타이어,,,,,,,140500187629.16666,185251564149.5067,175253298713.54166,140947516698.35162,168761227949.73776,168180387267.85715
092780,동양피스톤,,,,,,,57990605725.0,60249563389.3773,68553395894.34524,64123888324.17583,93222452106.46854,82989516128.57143
280360,롯데제과,,,,,,,620141028000.0,729900756260.7393,1048445724107.1428,680847314455.3342,841168056534.9026,747776698964.2858
00499K,롯데지주우,,,,,,,63537079666.66666,56834194924.431816,53050639741.66667,58736797766.666664,54729286406.818184,49892597625.0
241770,메카로,,,,,,,409409909916.6667,262167636078.73376,154526715276.7857,117375679841.48352,128774557186.31367,131121033142.85716
279600,미디어젠,,,,,,,27774750000.0,30246675221.368008,40429126976.428566,32247542464.74817,64758984766.8519,58409180253.57143
138580,비즈니스온,,,,,,,96372077533.33331,182545378333.18762,146871343872.0238,139872159842.76556,259005684872.3152,268498897425.0
272550,삼양패키징,,,,,,,290472076766.6667,258544586062.1795,240388861329.16666,264260388632.69232,384707996494.2308,353722618510.7143
263810,상신전자,,,,,,,87389287500.0,65101627125.22977,51051699100.34226,45161675053.39973,65232901625.37588,59700630617.85714
253450,스튜디오드래곤,,,,,,,1755832155000.0,2878911674328.5254,2172661152065.4763,2338732551186.3555,2746323482825.175,2719928322107.143
277480,신한제4호스팩,,,,,,,11932354166.666666,12225131526.806526,12562241517.857141,12297962500.0,,
260930,씨티케이,,,,,,,407753982783.3333,287296035599.9053,195586467715.4762,131197351788.33334,184579831647.89337,207010285388.57144
234300,에스트래픽,,,,,,,135542504283.33331,174298337689.38147,102727930273.80952,66884768723.809525,143363587288.2118,114907121406.42856
278990,EMB,,,,,,,12260876920.0,14421253900.0,15946576800.0,21192492943.798077,27200751451.59091,26320159022.857143
265560,영화테크,,,,,,,98349656000.0,66569976645.89577,58286456569.345245,77583308318.97893,158608236966.84567,190170666357.14285
272450,진에어,,,,,,,800750000000.0,736943213036.963,565834821428.5714,363293097527.47253,954942089160.8392,959361428571.4286
066360,체리부로,,,,,,,95799654950.41669,81446333369.53162,84437102141.5625,58922401535.52885,61543632238.275475,62641579824.28571
281820,케이씨텍,,,,,,,449774370583.3333,350504474616.7624,354684295872.0238,432632974826.6483,539802791094.2308,434143881471.4286
180060,탑선,,,,,,,39696382805.833336,70088894073.93398,89418493546.72618,91916007857.09706,99730706488.63637,117006003435.71428
055490,테이팩스,,,,,,,147760729375.0,119323225516.82692,102446016250.0,124536239567.3077,300931429385.9265,372155190000.0
950160,코오롱티슈진,,,,,,,2980827141458.333,2639351409689.9976,933755217339.2858,489551575500.0,491227899057.6923,518607850500.0
277880,티에스아이,,,,,,,30149738166.666668,36380472216.86855,115032910295.0893,120011523937.5,174695914725.89285,217843396178.57144
279410,한화에이스스팩4호,,,,,,,6944856250.0,7174051596.840659,7337731696.428572,7110452678.571428,,
284420,휴럼,,,,,,,46029874325.0,36665362478.41533,31347291860.714287,40613752529.83059,60881851696.42857,
236030,씨알푸드,,,,,,,23126400000.0,60010269230.769226,37176562500.0,27339144642.857143,15650149450.54945,15117300000.0
281310,바이오시네틱스,,,,,,,32766000000.0,24752902511.773643,22263750709.52381,17922988676.717033,19702803505.21978,20139190028.57143
187870,디바이스이엔지,,,,,,,69933723333.33333,63125791160.506165,79041384166.66667,177161751602.1978,243362194275.86163,169104792717.85715
285770,라이프사이언스테크놀로지,,,,,,,21198000000.0,12701424718.19847,10246536562.5,9713507317.994505,7771386184.9650345,5158527900.0
281410,한국제6호스팩,,,,,,,8871170000.0,9230857612.179487,9446772172.619047,9202010714.285713,,
284610,TS트릴리온,,,,,,,17360934125.0,128947252512.7997,156505181785.71426,120625509423.07692,,
269620,시스웍,,,,,,,68640000000.0,56594078421.57842,48967767857.14286,109926153673.30243,137560730323.57706,96013955501.78572
255220,SG,,,,,,,,125867051375.1715,102218363305.19347,66388774804.25069,85367504094.13211,88039564896.42857
285130,SK케미칼,,,,,,,,1034273564228.0137,693525766932.1428,2570222496958.1504,3124104309065.4346,2180571525000.0
28513K,SK케미칼우,,,,,,,,44378466728.32375,36076468949.404755,158037443867.90292,197571039537.96204,137457554378.57144
006620,동구바이오제약,,,,,,,,280317799388.1119,167449741666.6667,207608445512.8205,213011535669.6903,215093678834.2857
267790,배럴,,,,,,,,125740720459.46553,103641990982.14285,67083460848.21429,74952022145.97902,75075592500.0
264660,씨앤지하이테크,,,,,,,,58943666417.34932,63901410884.5238,74534477787.72894,114454496875.87413,105818989285.71428
260660,알리코제약,,,,,,,,159084248542.239,112477805311.0119,124031539087.96933,118098588736.94182,121532328657.85716
042000,카페24,,,,,,,,1245803129799.5193,694431552961.012,483096796755.38,626814980751.717,463040543121.4286
284740,쿠쿠홈시스,,,,,,,,874384636688.6864,982674920678.5714,814463521309.4094,956278976581.3561,793159615500.0
277070,린드먼아시아,,,,,,,,104945536494.75525,66321964285.71429,58052225274.72528,84624110611.88812,76411140000.0
00680K,미래에셋증권2우B,,,,,,,,596530944055.9441,568427083333.3334,549807211538.4615,654781468531.4685,618450000000.0
064510,유네코,,,,,,,,129861550652.8045,80510613394.31549,36199253193.29212,27746760893.571426,27821777500.0
018250,애경산업,,,,,,,,1458687470033.4822,971994176190.4762,593562986813.473,630863529676.9794,486225767589.2857
263700,케어랩스,,,,,,,,207700099502.58594,108000102965.02977,132792483546.71704,171079154204.83514,151211020327.85715
294870,HDC현대산업개발,,,,,,,,2373152935945.221,1696531827622.024,1319231475692.9946,1817817656313.6863,1083940195178.5714
950170,JTC,,,,,,,,330201438802.3349,283344656174.2857,158037647707.14972,177740905986.14758,154811898932.5
086080,다이노나,,,,,,,,129842308176.81432,94122713063.25893,107647767175.30907,129026418447.8355,
253590,네오셈,,,,,,,,11607556730.769232,54522151436.29464,95521528904.76465,124398083739.29071,128036222148.21428
163430,디피코,,,,,,,,3110859790.2097907,9123671082.589285,16418985903.303572,40304304406.54346,61361276781.42857
258830,세종메디칼,,,,,,,,115721303992.33684,69498673808.125,71143641479.58105,161501200602.39886,209504810401.7857
217910,에스제이켐,,,,,,,,5335892239.259907,4845116745.589286,4085768986.730769,5407608132.601648,4585654266.0
065370,위세아이텍,,,,,,,,17148700466.200464,29785113095.238094,64083332590.41896,88372589008.01074,101456341714.28572
287410,제이시스메디칼,,,,,,,,8632177136.752136,8864636458.333334,9364440144.23077,393564754973.4316,599272062160.0
122310,제노레이,,,,,,,,102522983933.48872,96178338756.84525,129272419020.4762,143619415347.39758,155102394628.57144
037030,파워넷,,,,,,,,63398969262.89627,55655446450.80357,61764442048.154755,91636259736.87064,93200827521.42856
284620,카이노스메드,,,,,,,,11041163162.393164,11338402886.904762,366634206840.8585,354943635989.3482,261131317580.7143
291210,한국제7호스팩,,,,,,,,10321289316.239317,10571936309.523811,10305846108.058607,,
016790,현대사료,,,,,,,,152615743853.67133,100495463286.60715,76540925525.86539,98007740955.90659,308380974835.7143
299670,에스엠비나,,,,,,,,12823354545.454544,15319804017.857143,11736814560.43956,18988230800.449554,16733446428.571428
245620,EDGC,,,,,,,,264357435800.25247,216328176682.7381,452268207626.2729,320508896757.83655,339764176836.0714
088260,이리츠코크렙,,,,,,,,296717760075.1263,381863070047.0238,338899403432.4405,379771352722.24023,388464922671.4286
299480,지앤이헬스케어,,,,,,,,40917170504.92425,24232657665.59524,20535027619.18727,16477700045.79171,12131526278.571428
297570,알로이스,,,,,,,,6844747727.272728,16157653132.886906,35344446745.51511,89058550676.80695,85353667090.71428
289080,SV인베스트먼트,,,,,,,,118400280113.63637,107365531577.38097,216460863472.98535,209765426036.4635,194855452142.85715
303030,지니틱스,,,,,,,,8577756818.181818,50637790206.47321,82480932579.91415,118629676025.19669,96577135150.0
290380,대유,,,,,,,,224118907727.27274,129418337083.33334,109191507794.87178,116425938994.51048,130437264991.42856
302920,더콘텐츠온,,,,,,,,23079549736.363636,42245447217.559525,55426242317.21154,35005713575.00874,56205375225.0
110990,디아이티,,,,,,,,129504375000.0,171313312500.0,129206206730.76923,183199932692.30768,170613000000.0
286940,롯데정보통신,,,,,,,,488537909090.90906,648068794629.0178,514772520199.8627,582754781325.6368,589459529714.2858
302550,리메드,,,,,,,,87939527688.63635,79266994679.76192,172517981440.61356,163831584668.7063,135267123200.0
086820,바이오솔루션,,,,,,,,319760918823.48486,319017783626.1905,208808435996.15384,208828958816.25873,145678497692.85715
293940,신한알파리츠,,,,,,,,217552763813.75,334289750174.4047,348136942964.42993,417020174758.2805,407801172807.1429
175250,아이큐어,,,,,,,,259899268326.51514,214381432937.9464,311379718526.30493,331886956431.1501,264424209632.14285
290740,액트로,,,,,,,,73718040278.0303,101246071276.93452,102319117396.43773,90930826094.87637,79973701688.57143
275630,에스에스알,,,,,,,,73683724105.1515,47289308846.69643,29962365339.358974,37937407109.93756,35205235650.0
089970,에이피티씨,,,,,,,,147804587836.93182,151430089900.89285,271136497464.8695,515142561401.2862,542066465642.8571
140610,엔솔바이오사이언스,,,,,,,,106658887487.72726,88902956528.57143,109819590789.51465,147110695605.03247,138800975614.2857
262760,엔케이맥스,,,,,,,,179917933333.3333,145288757142.85715,,,
276240,엘리비젼,,,,,,,,5450641377.272728,5116648314.285714,2899442919.047619,3930672345.554446,4292744825.142857
204020,그리티,,,,,,,,101813205920.45453,67972092149.55357,51566835096.73764,66194736008.71004,57664822864.28571
226950,올릭스,,,,,,,,418533215230.6819,310994209768.8988,351669683814.011,571424586256.993,376983719571.4286
258050,테크트랜스,,,,,,,,28950953774.772728,17913967480.133926,13175610856.951694,11556187051.758865,8573339845.785714
091810,티웨이항공,,,,,,,,408785845987.42426,300181631218.9286,168780504610.01718,395944895484.70276,375871618350.3571
080720,한국유니온제약,,,,,,,,93519300415.15152,86302488107.14285,107797350937.9121,98799353671.46854,73741782240.0
300720,한일시멘트,,,,,,,,560418784772.7273,488001134666.6666,471442261576.23627,1212306582103.7712,1380530909785.7144
298040,효성중공업,,,,,,,,497227990074.24243,315967581789.881,373957496565.0183,668953762749.6003,568064784942.8572
298050,효성첨단소재,,,,,,,,571371549750.0,540453726803.5714,517962090434.34064,2437049195010.9893,2185574631428.5715
298020,효성티앤씨,,,,,,,,807538904106.0605,688243118065.4762,584350711283.2876,2852355318750.25,1996761562785.7144
298000,효성화학,,,,,,,,483600142359.8485,481803970226.1905,375352357753.38824,1067328598449.3008,828521295428.5714
290270,휴네시온,,,,,,,,46159950945.90909,50925665595.833336,45336466197.03297,60927037590.88911,54050017622.85714
257370,명성티엔에스,,,,,,,,149482666666.66666,104508760416.66666,77776302416.73077,59319850890.0,71157896760.0
291230,엔피,,,,,,,,15355336805.555555,15607939732.142857,15259365842.490843,229586034603.27673,480054838582.8571
010400,우진아이엔에스,,,,,,,,101909315833.33334,73236077738.09525,52714488374.54212,60825701545.95405,54165198571.42857
299170,더블유에스아이,,,,,,,,9058720833.333334,9210141964.285715,34979185516.865845,80809030225.12114,75305841495.0
306620,네온테크,,,,,,,,9786883333.333334,10050346428.571428,89572449982.67857,139741993235.96655,159095555070.0
307070,SK4호스팩,,,,,,,,10367300000.0,10722664285.714287,10412284615.384615,10605642857.142857,
307870,비투엔,,,,,,,,9466354166.666666,9729441964.285713,9528703353.937729,40424004454.04596,96569061000.0
307280,원바이오젠,,,,,,,,7534550000.0,7908044642.857143,9258925000.0,80704466466.57468,66203808814.28571
288490,나라소프트,,,,,,,,24910363333.33333,17479879375.0,8505459807.692307,5751188535.714286,6003669000.0
293580,나우IB,,,,,,,,39567150000.0,44882862500.0,55140828021.97802,106649837864.63536,94039299285.71428
111710,남화산업,,,,,,,,203632476666.66663,194155869285.7143,238026691428.5714,199604876323.67633,179071482857.14285
290660,네오펙트,,,,,,,,81030480495.83333,70126993735.26785,53912984562.70604,62220347914.060936,52348221537.85714
194700,노바렉스,,,,,,,,139295360916.66666,196589695720.2381,298285063241.0714,370559949506.36865,370568213428.5714
285490,노바텍,,,,,,,,99052076666.66669,89757276510.11905,155976877462.50916,377771773414.011,370792141828.5714
290670,대보마그네틱,,,,,,,,205216223333.3333,156680242612.5,204756031627.77014,267874375860.92657,411233364285.7143
290120,대유에이피,,,,,,,,62691840000.0,84310832857.14285,74607842819.48032,78940163652.51123,70460991689.28572
263690,디알젬,,,,,,,,84583430683.33333,98380787651.4881,164010986314.26282,145728694386.11386,111727142650.0
227100,에이치앤비디자인,,,,,,,,27473895750.0,25297413918.75,22387231557.470238,48667004583.33792,73484982784.28572
263020,디케이앤디,,,,,,,,32452790437.5,43249743167.67857,49029525949.94505,73552587252.72977,59543759340.0
108490,로보티즈,,,,,,,,188126095833.3333,164465510714.2857,130062229702.38095,185265740765.4845,333665903025.0
299910,베스파,,,,,,,,195037498254.16663,164709432369.9405,89402694811.67583,139350832424.6953,25974889140.0
271780,비엔에프코퍼레이션,,,,,,,,4950000000.0,4987500000.0,5661000000.0,,
306200,세아제강,,,,,,,,165072660000.0,181633781934.5238,182669148315.0183,292538914637.8622,328808207142.8571
268600,셀리버리,,,,,,,,167857984350.0,408434337882.1429,1099386413716.9644,1436536327205.9316,532457161425.0
217330,싸이토젠,,,,,,,,62841058033.333336,65512448546.66667,124264866501.2271,326470508221.37866,332346565757.1429
267850,아시아나IDT,,,,,,,,137732500000.0,218463526785.7143,195291006181.3187,240735477647.35266,209908928571.42856
122050,아이엘사이언스,,,,,,,,33789691221.666668,35352122470.0,,,
027360,아주IB투자,,,,,,,,126737141212.5,149270198512.5,233839899275.28046,663500558913.8436,482644558164.2857
288620,에스퓨얼셀,,,,,,,,153516845100.0,118273072975.0,181713230494.2857,224166611793.0819,158968557500.0
207490,에이펙스인텍,,,,,,,,18720000000.0,36441000000.0,28128065934.065933,33954356643.356644,29196000000.0
128540,에코캡,,,,,,,,52696789833.333336,47503717869.047615,36765769604.39561,90756710343.9061,122387512285.71428
290650,엘앤씨바이오,,,,,,,,145078499650.0,176932908232.14285,714280261800.0,784044864115.3472,769341874771.4286
179290,엠아이텍,,,,,,,,96560205528.75,154370582032.85715,114638096297.67857,159555576095.03247,236087346278.57144
153710,옵티팜,,,,,,,,119709312360.0,156320746676.0714,229000804905.9157,164445743399.12338,145008791478.57144
900340,윙입푸드,,,,,,,,60276900041.66666,90019566768.4375,64891980060.839745,64629636858.61639,60583586217.14286
302430,이노메트리,,,,,,,,123180986316.66669,151264981733.9286,167277701351.8315,167797197594.63037,143459481000.0
110790,크리스에프앤씨,,,,,,,,269797741500.0,259041117750.0,243596826836.53845,435106680309.44055,496108737000.0
117730,티로보틱스,,,,,,,,51920297834.16666,67783288513.98809,57024319063.60806,120286189285.26846,132759654965.0
246710,티앤알바이오팹,,,,,,,,71298329230.0,98103769555.05952,107357352195.4556,416337687086.2825,475697454285.7143
208340,파멥신,,,,,,,,489403764766.6667,363060029907.5893,276201180976.6484,215708124166.67206,154402871820.0
290720,푸드나무,,,,,,,,134532605400.0,140508141203.5714,155373903103.84616,215414375717.3826,169664704714.2857
307160,하나머스트제6호스팩,,,,,,,,9398025000.0,9772533482.142857,9629048695.054945,9804567857.142857,
293480,하나제약,,,,,,,,364297500000.0,397577410714.2857,371660377747.25275,384236894777.98456,339145894564.2857
270870,뉴트리,,,,,,,,108099299054.54546,152458225146.42856,201343138465.65933,267475400429.97003,178588143314.2857
100590,머큐리,,,,,,,,137050498800.0,159099320250.0,132629686145.6044,137991357512.48752,114526670784.28572
110020,전진바이오팜,,,,,,,,47821823084.0,46628107129.16667,38398910127.11309,49843404633.38661,35439193611.42857
00806K,대덕1우,,,,,,,,18557184360.0,20659063901.666668,10626807411.675823,13126978603.31044,13210361453.571428
307750,국전약품,,,,,,,,10059364285.714285,10402683482.142857,28164699130.84936,449978631660.8585,479582005519.2857
298380,에이비엘바이오,,,,,,,,778998585714.2858,1120421957827.381,1260930470385.4739,999160686855.176,1296052820550.0
303360,프로테옴텍,,,,,,,,84602694914.28572,64182035942.41071,92235953723.01282,91131331093.06319,55913050241.07143
309930,오하임아이엔티,,,,,,,,9245025000.0,9674381250.0,13467665989.91186,91943622146.89621,89101081440.0
299900,위지윅스튜디오,,,,,,,,82980369233.33333,155945523057.14285,136630321655.99817,765845762876.8682,1701810701325.0
310870,디와이씨,,,,,,,,6877050000.0,7237218750.0,6981787500.0,19778860508.254246,38749583684.28571
290550,디케이티,,,,,,,,81734186160.0,93187998805.65475,123667656290.83563,194496438548.1456,244000228214.2857
310200,애니플러스,,,,,,,,6188450000.0,6919505952.380953,41043142289.86287,101985725702.68669,129084575469.28572
307180,아이엘사이언스,,,,,,,,8762260000.0,10484077213.660715,53828645626.163,93178637922.21591,107848478008.21428
308700,테크엔,,,,,,,,5260000000.0,12930476190.47619,7204848901.098902,5443506993.006992,2608857142.857143
310840,엔에이치스팩13호,,,,,,,,6869925000.0,7257525000.0,7028992582.417582,7291195714.285714,
263050,유틸렉스,,,,,,,,564380010600.0,596886126737.5,518593042971.5659,474581307536.7383,311039114400.0
238200,비피도,,,,,,,,132856833333.33331,116491355654.7619,76646206730.76923,99262609453.04695,71756128571.42857
314130,지놈앤컴퍼니,,,,,,,,83023407670.0,333403624874.8512,500629556692.8572,573135249876.5671,395211978417.8571
311270,키움제5호스팩,,,,,,,,7236000000.0,7517196428.571428,7308061813.186813,7601785714.285714,
311840,대원모방,,,,,,,,31228288000.0,36504605428.57143,,,
298690,에어부산,,,,,,,,294455850000.0,307033234523.8095,186210883379.12088,316860740503.2468,456820114285.7143
311060,엘에이티,,,,,,,,8366890000.0,13457329129.166666,9220537694.391026,10558794982.473778,15357527635.714285
104620,노랑풍선,,,,,,,,,94913734977.67857,71227527096.15384,173089264960.03998,218801401617.85715
299660,셀리드,,,,,,,,,325990440445.23804,305386739162.0879,778195888262.7872,305628937314.2857
247540,에코프로비엠,,,,,,,,,1173650995229.4644,2588502306092.5825,7236875924650.425,8410134338228.571
316140,우리금융지주,,,,,,,,,9125057793100.594,6295973329720.455,8355257939252.839,10855902828839.283
053580,웹케시,,,,,,,,,331603283819.1964,390279461977.2207,443188411895.69183,334464223800.0
246960,이노테라피,,,,,,,,,69327499040.2381,56047870804.37729,69704412133.96603,61325138057.14286
278280,천보,,,,,,,,,688866071428.5714,1228274954212.454,2376509115884.116,3085571428571.4287
192650,드림텍,,,,,,,,,437441408677.9762,644989844765.2358,697483949514.5618,705707811792.8572
100790,미래에셋벤처투자,,,,,,,,,169563437657.93427,160374844996.42743,397535163190.7592,439949220042.1429
313750,유안타제4호스팩,,,,,,,,,9594154017.857143,9376446085.164837,10164678571.428572,
099750,이지케어텍,,,,,,,,,132320390773.80951,110615344615.38461,210904388474.02594,256990885714.2857
317030,케이비17호스팩,,,,,,,,,11313940520.833334,11072008719.093407,11404329231.601732,
307950,현대오토에버,,,,,,,,,1337496875000.0,1286359134615.3848,3184207046566.3086,3253659578714.2856
125210,아모그린텍,,,,,,,,,175623058826.7857,204203860803.91486,215134168701.17383,176162150357.14285
322780,코퍼스코리아,,,,,,,,,9529180555.555555,14346395130.833332,103456228530.4483,107611808856.42856
950180,SNK,,,,,,,,,431511985357.1429,330836372410.7143,523448720772.977,777029978571.4286
308100,까스텔바작,,,,,,,,,77123537988.09523,64367405966.34615,87153667850.27472,60816862071.42857
323350,다원넥스뷰,,,,,,,,,12270027777.777779,14907266826.923077,50638952422.57742,61072732142.85714
305090,마이크로디지탈,,,,,,,,,69151611666.66667,119081578613.55313,166818937722.2777,105889688571.42856
319400,현대무벡스,,,,,,,,,17738899603.174606,21874917559.52381,421424051250.46704,402949885521.4286
278380,원바이오젠,,,,,,,,,19408164844.444447,45344463607.14285,,
321260,프로이천,,,,,,,,,8164453373.015873,7029813198.260074,27672310570.354645,83248995364.28572
279060,이노벡스,,,,,,,,,8560287341.071429,11954478013.863323,25698477421.643356,28012855862.857143
307930,컴퍼니케이,,,,,,,,,137210041666.66667,97787394070.51282,147483174737.76224,141014050000.0
319660,피에스케이,,,,,,,,,272186112738.0952,409396179377.0604,617054394680.1948,714046913642.8572
317240,TS트릴리온,,,,,,,,,9196174603.174604,12484558932.079899,94032920213.51498,105389302657.14284
317320,한화에스비아이스팩,,,,,,,,,15623679365.079367,11631807234.432236,16747401731.60173,
293780,압타바이오,,,,,,,,,274983485550.96155,336592655976.82007,787470779726.5608,529677706307.1429
323230,엠에프엠코리아,,,,,,,,,10612477083.333334,9740608218.426054,46541187238.50899,40791061850.0
323280,신영스팩5호,,,,,,,,,8585886944.444444,7119378788.9194145,7655827325.799201,7430600000.0
323940,케이비제18호스팩,,,,,,,,,16982648388.888887,15693612754.12088,16229673226.773228,
309900,티티씨디펜스,,,,,,,,,72102777777.77779,21861607142.857143,19500000000.0,19500000000.0
00104K,CJ4우(전환),,,,,,,,,276625210400.0,239358656869.96338,336044965706.69336,304731515200.0
329050,구스앤홈,,,,,,,,,13396365416.666668,4096566000.0,4096566000.0,
286750,나노브릭,,,,,,,,,50626643514.58333,70907670287.6946,75212834928.03946,60794328065.0
311390,네오크레마,,,,,,,,,62392529999.99999,51918090306.68269,86458050788.88611,196404125357.14285
317850,대모,,,,,,,,,67923798691.666664,36203394269.64285,46114973883.6039,44282941392.85714
317330,덕산테코피아,,,,,,,,,349707140316.6667,253927124216.49268,452287252279.1459,476566088242.8571
228670,레이,,,,,,,,,246323349702.0833,284603091983.1731,366414431332.56116,323586392878.5714
195500,마니커에프앤지,,,,,,,,,97267805000.0,86176083452.38095,84558963036.96304,74139151428.57143
328380,미래에셋대우스팩3호,,,,,,,,,13215177500.0,13053572692.307693,13590721494.755245,13288100000.0
329560,상상인이안제2호스팩,,,,,,,,,7813895833.333334,7701762820.51282,8060913461.538462,7836125000.0
148150,세경하이테크,,,,,,,,,247254095833.33334,278326024290.293,284725765290.6094,264725455321.42856
234340,세틀뱅크,,,,,,,,,314460200000.0,242796566861.26373,307479041339.9101,262928442857.14285
317770,슈프리마아이디,,,,,,,,,60997532666.66667,44238528588.82784,54120702918.08192,50020484714.28571
289010,아이스크림에듀,,,,,,,,,109121119989.58334,111587156994.89926,101500512918.40034,88513763157.85715
